#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  935350	   21764	    1486	   83.58	   96.10	   86.97	  104.06	  944.17	872036.48	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  542313	   22818	    1542	   91.50	  100.45	   91.09	   99.55	  530.08	477543.40	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  516443	   22641	    1529	   87.25	   97.58	   89.41	  102.48	  511.93	452323.46	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   50881	   43545	    2904	   96.80	   99.93	   96.86	  100.07	   21.07	  569.93	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 5129971	   38152	    2926	   83.49	   95.08	   87.81	  105.18	 2378.42	5016639.18	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  276801	   22409	    1504	   83.71	   95.55	   87.61	  104.66	  296.43	216286.33	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   94302	   25825	    1725	   94.96	  100.00	   94.96	  100.00	   64.21	39033.69	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	    7012	   28856	    1923	   97.87	   99.84	   98.02	  100.16	    3.92	13303.82	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  641319	   22552	    1528	   84.10	   93.98	   89.48	  106.41	  608.07	576725.21	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  127561	   18260	    1221	   99.84	  100.00	   99.84	  100.00	  105.75	81925.49	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   84252	   28754	    1920	   98.18	  100.10	   98.07	   99.90	   47.02	27254.75	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	17903287	   23582	    2904	   96.18	   99.93	   96.24	  100.07	 7231.85	17832663.58	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    1997	   20886	    1392	   79.45	   83.05	   95.67	  120.42	    1.67	15592.97	1.0e-26
CARD|NP_359110.1 Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin [Streptococcus pneumoniae R6]	    6424	   30884	    2058	   85.13	   92.13	   92.41	  108.54	    4.40	16037.07	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	 1861675	   21963	    1537	   86.27	   97.85	   88.16	  102.19	 1736.60	1796807.86	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	   84908	    7409	     495	   99.19	  100.00	   99.19	  100.00	  175.20	65059.24	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	    1117	   11926	     795	   81.01	   81.13	   99.84	  123.26	    1.42	 8958.09	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    9539	   12734	     849	   91.99	  100.12	   91.88	   99.88	   15.57	  458.33	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   88466	   26009	    1737	   93.72	  100.00	   93.72	  100.00	   60.69	34075.89	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	    1551	   18455	    1230	   76.34	   76.42	   99.89	  130.85	    1.27	14283.12	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    2787	   26111	    1740	   79.48	   86.03	   92.38	  116.23	    2.08	18825.70	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    1807	   12331	     822	   75.18	   77.49	   97.02	  129.04	    2.36	 7834.22	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	   22285	   22181	    1479	   95.40	  100.00	   95.40	  100.00	   17.80	    0.24	6.2e-01
CARD|YP_008997281.1 ANT(6)-Ia [Exiguobacterium sp. S3-2]	    2405	   12961	     864	   94.10	   94.10	  100.00	  106.27	    2.79	 7252.12	1.0e-26
CARD|AMQ12811.1 FosA6 [Escherichia coli]	     464	    6299	     420	   93.10	   94.05	   98.99	  106.33	    1.15	 5035.29	1.0e-26
CARD|WP_001206316.1 aadA [Bacteria]	    1100	   11881	     792	   76.26	   76.26	  100.00	  131.13	    1.39	 8954.29	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	    4796	   29624	    1974	   82.47	   85.01	   97.02	  117.64	    2.72	17909.30	1.0e-26
CARD|AFC91898.1 Streptococcus pneumoniae PBP2x conferring resistance to amoxicillin [Streptococcus pneumoniae]	    8889	   33811	    2253	   74.30	   83.93	   88.52	  119.14	    5.64	14546.12	1.0e-26
CARD|NP_358469.1 pmrA [Streptococcus pneumoniae R6]	    9817	   18000	    1200	   94.58	  100.00	   94.58	  100.00	   10.16	 2407.71	1.0e-26
CARD|AAA20116.1 tetA(P) [Clostridium perfringens]	    5404	   18948	    1263	   90.50	   97.39	   92.93	  102.68	    5.18	 7533.37	1.0e-26
CARD|NP_417169.1 emrR [Escherichia coli str. K-12 substr. MG1655]	    1108	    7965	     531	   91.53	   93.22	   98.18	  107.27	    2.40	 5182.40	1.0e-26
CARD|AAK74984.1 Streptococcus pneumoniae parC conferring resistance to fluoroquinolone [Streptococcus pneumoniae TIGR4]	   80010	   37033	    2472	   91.55	  100.00	   91.55	  100.00	   50.14	15780.37	1.0e-26
