#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  547672	   10478	    1486	   85.26	   96.84	   88.05	  103.27	  544.61	517022.37	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   17701	    4417	     609	   83.42	   96.06	   86.84	  104.10	   42.62	 7977.99	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  197112	   10988	    1529	   92.74	   99.93	   92.80	  100.07	  195.38	166467.34	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2633009	   18295	    2926	   79.39	   90.36	   87.86	  110.67	 1260.57	2578628.22	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  162778	   10828	    1504	   85.64	   96.74	   88.52	  103.37	  171.99	132993.82	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	  145787	    3544	     492	   98.58	  100.00	   98.58	  100.00	  310.90	135490.92	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   20737	   12515	    1725	   95.07	  100.00	   95.07	  100.00	   13.80	 2032.90	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  270782	   10938	    1528	   86.06	   95.62	   90.01	  104.59	  257.07	239666.64	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  221532	    8762	    1221	   99.59	  100.00	   99.59	  100.00	  184.20	196578.11	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  152900	   13833	    1920	   91.77	   94.38	   97.24	  105.96	   86.32	115990.90	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2397073	   18421	    2904	   94.28	   99.97	   94.32	  100.03	 1162.56	2342370.85	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  600967	   10807	    1537	   80.94	   90.70	   89.24	  110.26	  562.65	569309.12	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    5545	    3592	     495	   91.72	  100.00	   91.72	  100.00	   13.80	  417.21	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   22666	    5765	     795	  100.00	  100.00	  100.00	  100.00	   28.66	10046.59	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   10932	    6030	     831	  100.00	  100.00	  100.00	  100.00	   13.29	 1416.60	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   39802	    5803	     801	   99.88	  100.00	   99.88	  100.00	   50.20	25345.68	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   22619	   12601	    1737	   95.28	  100.06	   95.22	   99.94	   15.00	 2849.50	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    2233	   12636	    1740	   75.52	   80.69	   93.59	  123.93	    1.67	 7278.82	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	   33167	    5522	     762	  100.00	  100.13	   99.87	   99.87	   43.95	19752.12	1.0e-26
CARD|AAB05628.1 vanXB [Enterococcus faecalis]	  242271	    4364	     609	   95.57	  100.00	   95.57	  100.00	  464.64	229486.15	1.0e-26
CARD|AAB05626.1 vanHB [Enterococcus faecalis]	  447466	    6890	     972	   95.16	  100.00	   95.16	  100.00	  541.42	427212.81	1.0e-26
CARD|AAB05624.1 vanYB [Enterococcus faecalis]	  352228	    5749	     807	   94.18	  100.00	   94.18	  100.00	  527.88	335347.63	1.0e-26
CARD|AAM09851.1 vanRD [Enterococcus faecium]	   46134	    5062	     699	   94.56	  100.00	   94.56	  100.00	   80.40	32948.82	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	   34650	   14312	    1974	   97.47	  100.00	   97.47	  100.00	   19.65	 8447.55	1.0e-26
