#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  306643	    5125	    1486	   84.32	   95.09	   88.68	  105.17	  290.18	291602.63	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  133619	    5376	    1529	   88.62	   98.30	   90.15	  101.73	  131.13	118322.60	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1434581	    8827	    2926	   81.13	   89.85	   90.30	  111.30	  656.05	1408313.74	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   87771	    5314	    1504	   83.58	   92.02	   90.82	  108.67	   90.27	73040.84	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   14993	    6144	    1725	   97.33	  100.00	   97.33	  100.00	    9.76	 3704.22	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	    4528	    6857	    1923	   89.81	   91.47	   98.18	  109.32	    2.48	  476.79	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  515834	    5147	    1528	   82.00	   91.95	   89.18	  108.75	  451.43	500594.16	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   12858	    4349	    1221	   99.84	  100.00	   99.84	  100.00	   10.68	 4207.36	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   25677	    6831	    1920	   83.28	   85.31	   97.62	  117.22	   14.37	10924.76	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2618955	    7436	    2904	   96.38	  100.00	   96.38	  100.00	 1133.81	2596728.47	1.0e-26
CARD|NP_359110.1 Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin [Streptococcus pneumoniae R6]	    8045	    7336	    2058	   86.15	   92.42	   93.22	  108.20	    5.18	   32.59	1.2e-08
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  200594	    5364	    1537	   81.39	   91.41	   89.04	  109.40	  200.00	185059.20	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    3316	    1764	     495	   99.19	  100.00	   99.19	  100.00	    6.81	  473.75	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	    3209	    2834	     795	  100.00	  100.00	  100.00	  100.00	    4.05	   23.22	1.4e-06
