#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   15648	   19273	    1486	   74.43	   86.00	   86.54	  116.28	   17.80	  376.47	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	    3874	    6264	     483	   99.79	  100.00	   99.79	  100.00	    8.05	  563.62	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   84340	   19791	    1529	   74.23	   85.61	   86.71	  116.81	   95.12	40011.93	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  823825	   16291	    1287	  100.00	  100.00	  100.00	  100.00	  641.44	776214.82	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 1650929	   11252	     912	  100.00	  100.00	  100.00	  100.00	 1814.00	1617476.19	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  146729	   37539	    2904	   96.01	  100.10	   95.91	   99.90	   56.94	64700.45	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2499759	   35173	    2926	   84.83	   93.57	   90.65	  106.87	 1140.22	2396190.92	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 1620905	   12745	    1032	   99.90	  100.00	   99.90	  100.00	 1579.30	1583065.93	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    7598	   22420	    1728	   91.20	  100.00	   91.20	  100.00	    5.56	 7318.79	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  891937	    6137	     486	  100.00	  100.00	  100.00	  100.00	 1839.05	873692.80	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  231772	   19691	    1528	   70.09	   79.71	   87.93	  125.45	  216.85	178864.54	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	  334060	    6395	     498	  100.00	  100.00	  100.00	  100.00	  672.61	315353.30	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3988895	   33243	    2904	   91.49	  100.03	   91.46	   99.97	 1751.45	3890263.50	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  264937	   19852	    1542	   94.29	   99.42	   94.85	  100.59	  229.40	210914.53	1.0e-26
