#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  473199	    9273	    1486	   83.45	   95.76	   87.14	  104.43	  444.21	446090.58	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   85027	   19969	    3123	   99.84	  100.00	   99.84	  100.00	   27.50	40311.31	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  776206	    9443	    1542	   97.41	   99.87	   97.53	  100.13	  504.07	748328.99	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  119518	    9750	    1529	   86.13	   95.49	   90.21	  104.73	  118.19	93208.48	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  790435	   17778	    2904	   99.28	  100.00	   99.28	  100.00	  293.56	738664.05	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2138074	   16394	    2926	   78.40	   88.28	   88.81	  113.28	  963.17	2089388.36	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   98263	    9603	    1504	   77.99	   88.36	   88.26	  113.17	   95.91	72873.17	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   39553	    7649	    1194	   99.66	  100.00	   99.66	  100.00	   33.58	21562.39	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   22811	   11065	    1725	   95.48	  100.00	   95.48	  100.00	   15.77	 4072.45	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   53628	   11064	    1728	   99.83	  100.00	   99.83	  100.00	   31.31	28004.68	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  116279	   19874	    3114	   98.46	  100.00	   98.46	  100.00	   38.77	68260.87	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   57546	   11196	    1749	  100.00	  100.00	  100.00	  100.00	   32.98	31251.87	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   57373	    9389	    1467	   98.09	  100.00	   98.09	  100.00	   41.42	34485.82	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   98208	   20125	    3150	   99.62	  100.00	   99.62	  100.00	   31.77	51522.01	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  238370	    9674	    1528	   83.84	   94.11	   89.08	  106.26	  214.37	210856.72	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   39432	    7823	    1221	   99.84	  100.00	   99.84	  100.00	   32.97	21143.29	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2918428	   15398	    2904	   93.80	   99.93	   93.87	  100.07	 1324.66	2872554.61	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   54702	    8911	    1392	   99.07	  100.00	   99.07	  100.00	   40.29	32961.97	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  723384	    9444	    1537	   79.18	   91.15	   86.87	  109.71	  609.20	695537.97	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   87356	   19678	    3078	   99.90	  100.00	   99.90	  100.00	   28.61	42792.62	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    2170	    3177	     495	   97.78	   98.59	   99.18	  101.43	    4.61	  189.89	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   13150	    5100	     795	  100.00	  100.00	  100.00	  100.00	   16.61	 3549.93	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   95717	   16271	    2547	   99.02	  100.00	   99.02	  100.00	   10.73	56358.39	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   19420	    5137	     801	   99.75	  100.00	   99.75	  100.00	   24.53	 8306.77	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   25192	   11140	    1737	   95.91	  100.00	   95.91	  100.00	   17.01	 5434.09	1.0e-26
