#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   42124	   99179	    1486	   76.45	   88.56	   86.32	  112.92	   44.66	23037.62	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 2510716	  205598	    3123	   96.73	  100.00	   96.73	  100.00	  884.15	1956166.63	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	11034950	   96395	    1542	  100.00	  100.00	  100.00	  100.00	 6048.02	10749103.19	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   78534	  102029	    1529	   87.44	   98.56	   88.72	  101.46	   82.35	 3057.26	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	24710875	  166340	    2904	   99.48	   99.97	   99.52	  100.03	 8690.46	24216300.97	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  613275	  194752	    2926	   74.98	   85.58	   87.62	  116.85	  285.67	216775.64	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	 1294034	   79106	    1194	   99.25	  100.00	   99.25	  100.00	 1112.12	1074944.51	1.0e-26
CARD|AAV37206.1 CfxA5 [Parabacteroides distasonis]	   70974	   64449	     966	  100.00	  100.00	  100.00	  100.00	   73.66	  314.34	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    2730	  115167	    1725	   72.93	   77.33	   94.30	  129.31	    1.88	107230.15	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	 1622164	  114290	    1728	   99.48	  100.00	   99.48	  100.00	  955.67	1309381.70	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 3552626	  203756	    3114	   98.49	  100.00	   98.49	  100.00	 1194.54	2985566.23	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	 1582775	  115707	    1749	   98.97	  100.00	   98.97	  100.00	  935.13	1267183.41	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	 1777972	   96930	    1467	   97.48	  100.00	   97.48	  100.00	 1313.56	1507225.82	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 3292329	  206430	    3150	   99.02	  100.00	   99.02	  100.00	 1078.74	2721756.01	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  179945	  101902	    1528	   77.23	   88.48	   87.28	  113.02	  150.01	21609.41	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   47821	  128162	    1920	   74.17	   76.04	   97.53	  131.51	   26.14	36678.19	1.0e-26
