#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	 1312376	   17566	    1486	   80.96	   93.14	   86.92	  107.37	 1337.77	1260604.84	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   19266	   38496	    3123	   99.30	   99.78	   99.52	  100.22	    6.43	 6402.15	1.0e-26
CARD|CAE51638.1 APH(3')-Ia [Serratia marcescens]	    7476	   10053	     816	   99.26	  100.00	   99.26	  100.00	    9.36	  378.95	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  438293	   18589	    1529	   83.45	   94.44	   88.37	  105.89	  437.71	385550.29	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  318312	   35459	    2904	   98.45	   99.76	   98.69	  100.24	  128.34	226150.77	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 5744613	   29614	    2926	   84.35	   95.32	   88.49	  104.91	 2643.73	5656376.98	1.0e-26
CARD|NR_114659.1_1_1441 Mycobacterium chelonae 16S rRNA mutation conferring resistance to kanamycin A [Mycobacterium]	  337075	   17575	    1441	   75.64	   86.54	   87.41	  115.56	  387.78	287833.72	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    6893	   14712	    1194	   99.75	  100.00	   99.75	  100.00	    5.86	 2830.24	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   15333	   21291	    1728	   99.71	  100.00	   99.71	  100.00	    9.39	  969.46	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   21602	   38382	    3114	   98.49	  100.00	   98.49	  100.00	    7.28	 4694.24	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   12286	   21552	    1749	   98.86	   99.94	   98.91	  100.06	    7.40	 2537.67	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   11666	   18076	    1467	   98.23	  100.00	   98.23	  100.00	    8.36	 1381.49	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	   13873	   23697	    1923	   98.91	   99.64	   99.27	  100.37	    7.48	 2568.95	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   29218	   38817	    3150	   99.08	  100.00	   99.08	  100.00	    9.80	 1354.42	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	 1408809	   14387	    1221	   99.43	  100.00	   99.43	  100.00	 1176.55	1366229.75	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  134467	   23571	    1920	   77.34	   80.26	   96.37	  124.59	   77.62	77815.95	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 5649077	   29498	    2904	   89.94	  100.03	   89.91	   99.97	 2755.05	5561194.63	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   12378	   17151	    1392	   99.28	  100.00	   99.28	  100.00	    9.55	  771.50	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	 1401183	   18117	    1537	   82.17	   93.88	   87.53	  106.51	 1305.00	1347756.66	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   19465	   37940	    3078	   98.60	  100.00	   98.60	  100.00	    6.80	 5946.28	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	   32634	    6092	     495	   98.79	  100.00	   98.79	  100.00	   71.84	18189.50	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  316177	   18819	    1542	   94.23	   99.68	   94.53	  100.33	  265.71	263946.22	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  566228	    9623	     795	  100.00	  100.00	  100.00	  100.00	  714.65	538000.39	1.0e-26
CARD|AAM61952.1 TEM-104 [Klebsiella pneumoniae]	    4799	   10608	     861	   95.70	   95.70	  100.00	  104.49	    5.58	 2190.72	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	    6385	   15156	    1230	   86.67	   87.48	   99.07	  114.31	    5.52	 3571.92	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    5039	   10128	     822	  100.00	  100.00	  100.00	  100.00	    6.27	 1707.56	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	   21204	   38382	    3114	   99.04	  100.00	   99.04	  100.00	    7.09	 4952.66	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	    3857	    8168	     663	   99.40	  100.00	   99.40	  100.00	    6.00	 1545.97	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	    9534	   15192	    1233	   97.24	  100.00	   97.24	  100.00	    8.41	 1294.86	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	   15737	   25286	    2052	   98.39	  100.00	   98.39	  100.00	    8.10	 2223.04	1.0e-26
CARD|AHV80711.1 dfrA8 [Salmonella enterica subsp. enterica serovar Typhimurium]	    3139	    6283	     510	  100.00	  100.00	  100.00	  100.00	    6.24	 1049.37	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	    5722	    9721	     789	   99.62	  100.00	   99.62	  100.00	    7.50	 1035.61	1.0e-26
CARD|AAM09851.1 vanRD [Enterococcus faecium]	   23003	    8607	     699	   92.42	  100.00	   92.42	  100.00	   43.80	 6555.95	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    4239	    7983	     648	   99.54	  100.00	   99.54	  100.00	    6.75	 1147.34	1.0e-26
