#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   19423	   25230	    1486	   86.41	   96.84	   89.23	  103.27	   19.71	  755.21	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  103246	   25911	    1529	   86.53	   95.81	   90.31	  104.37	  110.84	46305.23	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 1001603	   21363	    1287	  100.00	  100.00	  100.00	  100.00	  781.72	939297.77	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 2336817	   14667	     912	  100.00	  100.00	  100.00	  100.00	 2574.22	2293179.49	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2929946	   46427	    2926	   84.55	   93.68	   90.26	  106.75	 1338.37	2793560.31	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 2459743	   16549	    1032	   99.90	  100.00	   99.90	  100.00	 2401.07	2410536.15	1.0e-26
CARD|AAV37206.1 CfxA5 [Parabacteroides distasonis]	    2027	   16404	     966	   90.06	   90.17	   99.89	  110.91	    2.10	11215.13	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    6890	   29298	    1725	   94.61	   99.19	   95.38	  100.82	    4.67	13876.12	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 1199622	    8027	     486	  100.00	  100.00	  100.00	  100.00	 2479.21	1175752.23	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  277180	   25792	    1528	   80.24	   90.58	   88.58	  110.40	  259.49	208586.58	1.0e-26
