#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   93086	   17198	    1486	   78.13	   87.28	   89.51	  114.57	   89.63	52219.31	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   93980	   17695	    1529	   79.20	   89.01	   88.98	  112.34	   95.75	52109.07	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2443880	   31234	    2926	   82.33	   91.22	   90.26	  109.63	 1091.33	2351754.20	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   49234	   17431	    1504	   72.74	   83.64	   86.96	  119.55	   49.45	15170.67	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   29538	   20008	    1725	   94.84	  100.00	   94.84	  100.00	   20.05	 1832.96	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  136713	   14109	    1221	   99.51	  100.00	   99.51	  100.00	  114.06	99664.85	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3106950	   30257	    2904	   92.36	  100.00	   92.36	  100.00	 1360.03	3017344.56	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  226867	   17709	    1537	   73.85	   83.99	   87.92	  119.05	  189.20	178867.48	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  264514	   17744	    1542	   77.43	   85.21	   90.87	  117.35	  196.64	215741.53	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  823489	    8975	     795	  100.00	  100.00	  100.00	  100.00	 1038.54	796950.91	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  789540	    9392	     831	  100.00	  100.00	  100.00	  100.00	  952.69	761804.33	1.0e-26
