#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  334133	   12303	    1486	   84.99	   97.11	   87.53	  102.98	  314.50	298970.65	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  288657	   25927	    3123	   99.84	  100.00	   99.84	  100.00	   93.30	219421.03	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1174583	   12268	    1542	   98.64	  100.00	   98.64	  100.00	  697.79	1138284.65	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   94078	   12800	    1529	   85.02	   95.03	   89.47	  105.23	   93.15	61808.04	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 2006031	   22187	    2904	   99.24	  100.00	   99.24	  100.00	  716.25	1940439.80	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1608179	   22803	    2926	   81.07	   90.36	   89.71	  110.67	  719.74	1541042.70	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   67275	   12606	    1504	   75.33	   86.17	   87.42	  116.05	   68.85	37412.65	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  126884	    9979	    1194	   99.66	  100.00	   99.66	  100.00	  107.72	99855.26	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    9223	   14499	    1725	   95.30	   99.83	   95.47	  100.17	    6.34	 1173.52	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  154892	   14427	    1728	   99.83	  100.00	   99.83	  100.00	   90.56	116526.75	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  335408	   25797	    3114	   98.46	  100.00	   98.46	  100.00	  112.41	265386.42	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  157478	   14601	    1749	  100.00	  100.00	  100.00	  100.00	   90.28	118629.97	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  169952	   12238	    1467	   98.09	  100.00	   98.09	  100.00	  122.99	136524.53	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  322961	   26110	    3150	   99.62	  100.00	   99.62	  100.00	  104.42	252441.09	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  176430	   12744	    1528	   82.07	   91.56	   89.64	  109.22	  154.40	141631.93	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   13661	   10258	    1221	   99.84	  100.00	   99.84	  100.00	   11.33	  483.89	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1835715	   22377	    2904	   94.11	  100.00	   94.11	  100.00	  855.83	1769659.62	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  175014	   11609	    1392	   99.07	  100.00	   99.07	  100.00	  129.59	143073.26	1.0e-26
