#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|BAJ09383.1 qacA [Staphylococcus aureus]	  146206	   44950	    1545	   99.87	  100.00	   99.87	  100.00	   95.09	53634.40	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 2034017	   36505	    1287	  100.00	  100.00	  100.00	  100.00	 1583.64	1927073.88	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 2775116	   25605	     912	  100.00	  100.00	  100.00	  100.00	 3049.25	2699236.78	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 7245842	   77176	    2926	   91.70	   99.86	   91.82	  100.14	 3229.40	7017565.54	1.0e-26
CARD|YP_039997.1 Staphylococcus aureus rpoC conferring resistance to daptomycin [Staphylococcus aureus subsp. aureus MRSA252]	  239729	  105392	    3624	   80.91	   92.63	   87.34	  107.95	  111.55	52289.96	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 4052345	   28468	    1032	   99.90	  100.00	   99.90	  100.00	 3947.91	3967734.01	1.0e-26
CARD|AAO04716.1 dfrC [Staphylococcus epidermidis ATCC 12228]	    1100	   14161	     486	   98.77	  100.00	   98.77	  100.00	    2.37	11178.42	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 1142197	   13947	     486	  100.00	  100.00	  100.00	  100.00	 2354.97	1101026.28	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	  857600	   14346	     498	  100.00	  100.00	  100.00	  100.00	 1725.95	815503.50	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 9119333	   74500	    2904	   85.09	   94.08	   90.45	  106.30	 4049.47	8898245.52	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 3172999	   22197	     795	   99.87	  100.00	   99.87	  100.00	 4015.61	3107023.00	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 2764784	   23333	     831	  100.00	  100.00	  100.00	  100.00	 3334.01	2695564.23	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	    8668	   42466	    1457	   95.81	   99.73	   96.08	  100.28	    7.96	22339.71	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	    1956	   21331	     732	   89.48	   90.44	   98.94	  110.57	    2.75	16120.28	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  706277	   15848	     549	   99.64	  100.00	   99.64	  100.00	 1301.86	660122.95	1.0e-26
CARD|AAS68233.1 norA [Staphylococcus epidermidis]	    2020	   33925	    1164	   79.30	   80.93	   97.98	  123.57	    2.10	28319.63	1.0e-26
CARD|CAA53189 mupA [Staphylococcus aureus]	    5184	   89685	    3075	   79.12	   79.22	   99.88	  126.23	    1.70	75266.25	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	  678834	   21140	     732	   94.67	  100.00	   94.67	  100.00	 1109.36	617966.48	1.0e-26
CARD|CAG39573 Staphylococcus mutant fusA gene conferring resistance to fusidic acid [Staphylococcus aureus subsp. aureus MRSA252]	  463090	   60333	    2082	   89.82	  100.00	   89.82	  100.00	  352.49	309907.95	1.0e-26
