#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  317215	    8774	    1486	   77.52	   89.77	   86.36	  111.39	  291.77	291837.52	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   88709	    3648	     609	   88.18	  100.00	   88.18	  100.00	  194.13	78340.98	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  125863	    9140	    1529	   77.24	   89.60	   86.20	  111.61	  131.52	100916.52	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2502119	   14824	    2926	   84.45	   94.53	   89.33	  105.78	 1169.39	2457995.20	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  539987	    8891	    1528	   71.40	   81.35	   87.77	  122.93	  459.28	513889.61	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  924276	    6923	    1221	   99.51	  100.00	   99.51	  100.00	  774.43	903711.73	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2878346	   14292	    2904	   93.56	  100.07	   93.50	   99.93	 1285.55	2835752.25	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    6127	    2980	     495	   92.53	  100.00	   92.53	  100.00	   15.60	 1086.80	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  326196	    4690	     795	  100.00	  100.00	  100.00	  100.00	  412.13	312391.75	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    7013	    5112	     849	   90.22	  100.00	   90.22	  100.00	   11.26	  297.71	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  277855	    4917	     831	  100.00	  100.00	  100.00	  100.00	  336.20	263443.26	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   13313	    4821	     801	   99.38	  100.00	   99.38	  100.00	   17.03	 3975.71	1.0e-26
CARD|NR_076226.1_0_2912 Campylobacter jejuni 23S rRNA with mutation conferring resistance to erythromycin [Campylobacter jejuni subsp. jejuni]	  108406	   17437	    2912	   86.47	   94.99	   91.03	  105.28	   47.93	65758.65	1.0e-26
CARD|AAB05628.1 vanXB [Enterococcus faecalis]	     535	    3668	     609	   73.89	   77.67	   95.14	  128.75	    1.04	 2336.15	1.0e-26
CARD|AAB05624.1 vanYB [Enterococcus faecalis]	     839	    4861	     807	   80.67	   85.63	   94.21	  116.79	    1.25	 2838.79	1.0e-26
CARD|AAM09851.1 vanRD [Enterococcus faecium]	  204644	    4156	     699	   93.99	  100.00	   93.99	  100.00	  349.85	192506.19	1.0e-26
CARD|AET35493.1 OXA-347 [uncultured bacterium]	   14730	    4965	     825	  100.00	  100.00	  100.00	  100.00	   17.90	 4840.41	1.0e-26
CARD|AAF86641.1 vanRC [Enterococcus gallinarum]	    1057	    4192	     696	   87.64	   87.79	   99.84	  113.91	    1.61	 1873.17	1.0e-26
CARD|AAN62561.1 D-Ala-D-Ala ligase [Enterococcus gallinarum]	    2134	    6362	    1056	   71.88	   71.88	  100.00	  139.13	    2.10	 2104.13	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	    9695	   11891	    1974	   98.83	   98.89	   99.95	  101.13	    4.92	  223.46	1.0e-26
CARD|NP_358469.1 pmrA [Streptococcus pneumoniae R6]	    5567	    7228	    1200	   94.25	  100.00	   94.25	  100.00	    5.67	  215.74	1.0e-26
CARD|AAK74984.1 Streptococcus pneumoniae parC conferring resistance to fluoroquinolone [Streptococcus pneumoniae TIGR4]	   15688	   14888	    2472	   89.56	   97.73	   91.64	  102.32	    8.27	   20.91	4.8e-06
