#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  652346	   57897	    2637	   89.42	   99.28	   90.07	  100.73	  340.44	497533.15	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  179942	   32881	    1486	   82.57	   93.94	   87.89	  106.45	  178.72	101617.81	1.0e-26
CARD|AFK13828.1 ramA [Enterobacter cloacae]	    1371	    8320	     375	   92.00	   99.20	   92.74	  100.81	    5.98	 4982.94	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 4534361	   31537	    1542	   98.12	  100.00	   98.12	  100.00	 3230.08	4440619.49	1.0e-26
CARD|WP_032735535.1 LEN-9 [Klebsiella]	    9805	   19103	     861	   99.88	  100.00	   99.88	  100.00	   11.54	 2991.03	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  228591	   33805	    1529	   85.15	   96.93	   87.85	  103.17	  250.16	144596.13	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	14165829	   48655	    2904	   97.69	  100.14	   97.56	   99.86	 5395.11	14020530.05	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2562594	   62097	    2926	   88.41	   98.74	   89.55	  101.28	 1171.51	2382178.99	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   42514	   38265	    1725	   94.20	  100.00	   94.20	  100.00	   29.63	  223.49	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  687060	   37903	    1728	   91.26	  100.00	   91.26	  100.00	  530.45	581277.58	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  390005	   69492	    3150	   84.92	   98.32	   86.37	  101.71	  200.90	223566.99	1.0e-26
