#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  187275	    6716	    1486	   83.58	   95.42	   87.59	  104.80	  180.61	168055.50	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  138044	    6940	    1529	   90.78	   99.93	   90.84	  100.07	  133.83	118552.80	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1242890	   12043	    2926	   90.29	  100.03	   90.26	   99.97	  566.09	1207222.70	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   92220	    6852	    1504	   87.70	   98.67	   88.88	  101.35	   93.22	73557.16	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   69435	    7875	    1725	   99.30	  100.00	   99.30	  100.00	   43.19	49016.96	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	  143757	    8725	    1923	   97.92	  100.00	   97.92	  100.00	   80.27	119577.88	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  505080	    6719	    1528	   89.53	  100.00	   89.53	  100.00	  457.50	485274.03	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3950474	    8924	    2904	   97.52	  100.00	   97.52	  100.00	 1621.37	3923779.69	1.0e-26
CARD|NP_359110.1 Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin [Streptococcus pneumoniae R6]	    8940	    9445	    2058	   93.10	   99.03	   94.01	  100.98	    5.57	   13.89	1.9e-04
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  115174	    6989	    1537	   86.34	   95.45	   90.46	  104.77	  117.11	95804.17	1.0e-26
