#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  107416	   87964	    1486	   77.66	   88.56	   87.69	  112.92	  118.88	 1936.58	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 1202468	  183666	    3123	   96.16	  100.00	   96.16	  100.00	  434.88	748813.35	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 6645396	   87401	    1542	   99.61	  100.00	   99.61	  100.00	 4313.53	6387730.56	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  245670	   90429	    1529	   84.63	   97.51	   86.79	  102.55	  246.63	71703.43	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 2585060	   74951	    1287	  100.00	  100.00	  100.00	  100.00	 2018.18	2368653.15	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 3649378	   52731	     912	   99.89	  100.00	   99.89	  100.00	 4036.39	3494188.27	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	11845087	  158872	    2904	   99.07	  100.00	   99.07	  100.00	 4225.90	11376881.41	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 8550721	  163788	    2926	   82.74	   91.42	   90.50	  109.38	 3840.35	8071668.44	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  180470	   88988	    1504	   79.26	   90.49	   87.58	  110.51	  199.42	31058.37	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  632131	   70430	    1194	   99.08	  100.00	   99.08	  100.00	  546.75	449082.23	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 4439624	   59358	    1032	   99.90	  100.00	   99.90	  100.00	 4336.37	4264680.72	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  822032	  101823	    1728	   99.42	  100.00	   99.42	  100.00	  485.66	561451.06	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 1736004	  182496	    3114	   97.30	  100.00	   97.30	  100.00	  608.77	1257953.08	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  749326	  103111	    1749	   98.06	  100.00	   98.06	  100.00	  456.90	489882.26	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  878576	   86403	    1467	   97.61	  100.00	   97.61	  100.00	  647.13	650311.33	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 1337447	   28527	     486	  100.00	  100.00	  100.00	  100.00	 2766.21	1254246.47	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 1582004	  184796	    3150	   98.76	  100.00	   98.76	  100.00	  524.73	1104929.70	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  749511	   90074	    1528	   76.37	   87.37	   87.42	  114.46	  675.57	517942.17	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	    6075	   72317	    1221	   99.59	   99.75	   99.84	  100.25	    5.04	55975.88	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	11892942	  158818	    2904	   90.94	  100.03	   90.91	   99.97	 5169.16	11424857.94	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  878214	   81984	    1392	   97.49	  100.00	   97.49	  100.00	  685.19	660261.86	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	 1098482	  181140	    3078	   93.99	  100.00	   93.99	  100.00	  420.97	657628.28	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 3496899	   46011	     795	  100.00	  100.00	  100.00	  100.00	 4420.25	3361256.00	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 3019923	   48247	     831	   99.16	   99.64	   99.52	  100.36	 3715.85	2878214.62	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	 1612245	  149356	    2547	   97.45	  100.00	   97.45	  100.00	  227.97	1214827.95	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	 1185230	   72292	    1230	   99.76	  100.00	   99.76	  100.00	  980.13	984975.13	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	 1037059	   32290	     549	   99.64	  100.00	   99.64	  100.00	 1918.39	944088.59	1.0e-26
CARD|AAS13767.1 Mrx [Aeromonas hydrophila]	   58699	   73359	    1239	  100.00	  100.00	  100.00	  100.00	   47.65	 1627.50	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	  481796	   48527	     822	   98.18	  100.00	   98.18	  100.00	  621.51	353975.06	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	 1491845	  182789	    3114	   98.65	  100.00	   98.65	  100.00	  502.42	1023283.27	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	  381230	   39164	     663	   98.34	  100.00	   98.34	  100.00	  605.37	278331.54	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	  449302	   72818	    1233	   96.27	  100.00	   96.27	  100.00	  410.06	271469.48	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	 1019464	   43061	     732	   94.54	  100.00	   94.54	  100.00	 1647.98	897260.01	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	 1162460	  120661	    2052	   97.08	  100.00	   97.08	  100.00	  624.01	845861.24	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	  357327	   46616	     789	   98.99	  100.00	   98.99	  100.00	  469.40	238995.82	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	  782802	  133174	    2259	   96.90	   98.10	   98.78	  101.94	  356.64	460727.37	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	  335427	   38289	     648	   99.23	  100.00	   99.23	  100.00	  532.01	236250.73	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	  364417	   37395	     633	   99.21	  100.00	   99.21	  100.00	  592.58	266151.03	1.0e-26
