#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  373049	    8291	    1486	   82.57	   95.29	   86.65	  104.94	  347.72	348896.81	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  129087	   17729	    3123	   99.84	  100.00	   99.84	  100.00	   41.74	84463.49	1.0e-26
CARD|AGK40892.1 TEM-207 [Escherichia coli]	    2127	    4925	     861	   72.13	   72.13	  100.00	  138.65	    2.47	 1110.56	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  760533	    8373	    1542	   97.86	  100.00	   97.86	  100.00	  483.99	735776.48	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   75349	    8706	    1529	   83.85	   93.98	   89.21	  106.40	   74.18	52837.19	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  963496	   15551	    2904	   99.31	  100.00	   99.31	  100.00	  345.03	917829.98	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1658161	   14886	    2926	   76.62	   86.98	   88.09	  114.97	  743.88	1614030.89	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   58989	    8573	    1504	   74.00	   84.57	   87.50	  118.24	   60.91	37620.62	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   48826	    6810	    1194	   99.66	  100.00	   99.66	  100.00	   41.39	31730.05	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    3396	    9870	    1725	   86.20	   90.55	   95.20	  110.44	    2.34	 3160.05	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   67551	    9845	    1728	   99.83	  100.00	   99.83	  100.00	   39.35	43024.46	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  161095	   17639	    3114	   98.46	  100.00	   98.46	  100.00	   54.18	115139.93	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   72960	    9961	    1749	  100.00	  100.00	  100.00	  100.00	   41.82	47862.32	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   85339	    8347	    1467	   98.09	  100.00	   98.09	  100.00	   61.79	63271.69	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  142125	   17866	    3150	   99.62	  100.00	   99.62	  100.00	   45.87	96505.81	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  196792	    8629	    1528	   80.24	   89.53	   89.62	  111.70	  174.97	172354.34	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   11578	    6981	    1221	   99.92	  100.00	   99.92	  100.00	    9.66	 1138.29	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1804179	   14611	    2904	   93.04	   99.97	   93.08	  100.03	  851.04	1760814.57	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   82054	    7922	    1392	   99.07	  100.00	   99.07	  100.00	   60.60	61077.50	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  531734	    8481	    1537	   80.16	   91.22	   87.87	  109.63	  453.76	506820.89	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	  125051	   17478	    3078	   99.90	  100.00	   99.90	  100.00	   40.84	81190.02	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	    8121	    4546	     795	  100.00	  100.00	  100.00	  100.00	   10.26	 1008.90	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	    1520	    4754	     831	   72.32	   72.68	   99.50	  137.58	    1.88	 1667.12	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  146969	   14438	    2547	   98.98	  100.00	   98.98	  100.00	   16.64	108820.06	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	    3046	    9939	    1737	   81.52	   84.86	   96.07	  117.84	    2.06	 3659.75	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   98987	    6991	    1230	   99.67	  100.00	   99.67	  100.00	   82.94	79856.75	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	   45374	    4688	     822	  100.00	  100.00	  100.00	  100.00	   55.33	33064.23	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	  135082	   17670	    3114	   98.88	  100.00	   98.88	  100.00	   44.87	90246.61	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    3882	    4358	     762	  100.00	  100.13	   99.87	   99.87	    5.18	   27.56	1.5e-07
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	   33790	    3784	     663	   99.10	  100.00	   99.10	  100.00	   52.47	23961.09	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	   47144	    7033	    1233	   98.38	  100.00	   98.38	  100.00	   40.06	29696.07	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	  103973	   11664	    2052	   98.54	  100.00	   98.54	  100.00	   52.97	73686.87	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	   29449	    4505	     789	   99.62	  100.00	   99.62	  100.00	   37.88	18324.24	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	   30334	    3699	     648	   99.85	  100.00	   99.85	  100.00	   47.14	20843.49	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	   31112	    3613	     633	   99.84	  100.00	   99.84	  100.00	   49.50	21774.66	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	  107574	   12838	    2259	   99.82	  100.00	   99.82	  100.00	   47.88	74533.65	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	   86193	   14959	    2628	   97.53	   97.64	   99.88	  102.42	   33.16	50163.93	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	   57371	    6464	    1134	   97.53	  100.00	   97.53	  100.00	   54.37	40597.20	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	   26464	    4129	     723	   99.86	  100.00	   99.86	  100.00	   36.84	16305.74	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	    3188	   11296	    1974	   71.07	   72.95	   97.43	  137.08	    1.75	 4539.55	1.0e-26
CARD|BAA15934.1 baeS [Escherichia coli str. K-12 substr. W3110]	   66123	    7999	    1404	  100.00	  100.00	  100.00	  100.00	   47.19	45578.57	1.0e-26
CARD|BAB38442 Escherichia coli LamB [Escherichia coli O157:H7 str. Sakai]	   76006	    7634	    1341	   99.40	  100.00	   99.40	  100.00	   57.83	55888.94	1.0e-26
CARD|APB87301 porin OmpC [Escherichia coli]	   35950	    6302	    1104	   96.20	  100.45	   95.76	   99.55	   36.95	20803.80	1.0e-26
