#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   24946	   50820	    1486	   85.46	   97.17	   87.95	  102.91	   25.46	 8835.95	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  148959	  106722	    3123	   97.66	  100.00	   97.66	  100.00	   51.39	 6977.20	1.0e-26
CARD|CAE51638.1 APH(3')-Ia [Serratia marcescens]	   42083	   27893	     816	   99.26	  100.00	   99.26	  100.00	   52.76	 2877.07	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1319275	   51968	    1542	   97.60	   99.74	   97.85	  100.26	  991.18	1171248.52	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  234785	   52167	    1529	   82.34	   94.64	   87.01	  105.67	  254.27	116217.59	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 1625988	   97578	    2904	   99.38	  100.03	   99.35	   99.97	  573.97	1355350.07	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 8980534	   90032	    2926	   89.75	   99.59	   90.12	  100.41	 4041.09	8714011.80	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   98369	   51393	    1504	   77.19	   88.23	   87.49	  113.34	   90.01	14734.68	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   79525	   40804	    1194	  100.00	  100.00	  100.00	  100.00	   66.81	12460.00	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  113736	   59042	    1728	  100.00	  100.00	  100.00	  100.00	   66.03	17313.25	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  261221	  106279	    3114	   99.97	  100.00	   99.97	  100.00	   84.26	65324.48	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   94467	   59773	    1749	  100.00	  100.00	  100.00	  100.00	   54.17	 7803.57	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  133110	   50108	    1467	  100.00	  100.00	  100.00	  100.00	   91.07	37600.95	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  207815	  107574	    3150	  100.00	  100.00	  100.00	  100.00	   66.20	31859.39	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  799545	   51801	    1528	   73.69	   84.55	   87.15	  118.27	  777.24	656747.72	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	 1107933	   16817	     498	  100.00	  100.00	  100.00	  100.00	 2229.41	1058487.06	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	10304887	   87873	    2904	   91.56	  100.10	   91.47	   99.90	 4715.97	10044237.98	1.0e-26
