#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  701925	    6988	    1486	   85.13	   96.84	   87.91	  103.27	  723.35	681235.97	1.0e-26
CARD|Y10819.1_1849_4984 Propionibacteria 23S rRNA with mutation conferring resistance to macrolide antibiotics [Propionibacterium freudenreichii]	  101953	   15476	    3135	   93.46	   98.28	   95.10	  101.75	   54.07	63682.12	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  292330	    7431	    1529	   86.79	   97.51	   89.00	  102.55	  286.51	270772.31	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	     997	    4533	     912	   75.99	   75.99	  100.00	  131.60	    1.09	 2261.74	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   20415	   14426	    2904	   94.56	   97.87	   96.62	  102.18	    9.85	 1029.43	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2166168	   12117	    2926	   83.36	   92.89	   89.74	  107.65	  998.53	2130083.78	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  162867	    7384	    1504	   79.19	   90.89	   87.13	  110.02	  171.67	141993.61	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   70476	    8532	    1725	   94.55	  100.00	   94.55	  100.00	   48.90	48565.20	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	   31976	    9540	    1923	   99.27	  100.00	   99.27	  100.00	   17.22	12123.90	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  267151	    7441	    1528	   80.43	   90.71	   88.67	  110.25	  235.28	245633.18	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  128518	    6010	    1221	   99.92	  100.00	   99.92	  100.00	  106.02	111559.83	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   51601	    9511	    1920	   87.55	   89.95	   97.34	  111.18	   29.29	28988.37	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3139399	   10938	    2904	   95.76	   99.93	   95.83	  100.07	 1408.83	3106735.49	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  832511	    7150	    1537	   82.37	   94.21	   87.43	  106.15	  769.56	811301.82	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    3615	    2459	     495	   98.99	  100.00	   98.99	  100.00	    7.93	  219.63	1.0e-26
