#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   10720	   12916	    2637	   81.11	   89.46	   90.67	  111.78	    5.55	  204.17	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  455474	    7021	    1486	   78.87	   90.65	   87.01	  110.32	  458.18	434836.49	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   22403	   15286	    3123	   95.84	  100.00	   95.84	  100.00	    8.46	 1343.86	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	   70828	    7514	    1542	   77.63	   79.18	   98.03	  126.29	   55.64	51168.05	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   79140	    7446	    1529	   80.31	   91.37	   87.90	  109.45	   82.68	59363.21	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   29512	    6291	    1287	   99.61	  100.00	   99.61	  100.00	   23.28	15059.71	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  462623	   13720	    2904	   98.62	   99.97	   98.66	  100.03	  175.33	423041.52	1.0e-26
CARD|CAG25427.1 TEM-135 [Salmonella enterica subsp. enterica serovar Typhimurium]	   12882	    4213	     861	   99.77	  100.00	   99.77	  100.00	   15.02	 4395.06	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2533930	   11491	    2926	   82.43	   92.28	   89.33	  108.37	 1192.76	2499664.07	1.0e-26
CARD|CAP69659.1 dfrA21 [Salmonella enterica subsp. enterica serovar Bredeney]	    6348	    2438	     498	  100.00	  100.00	  100.00	  100.00	   12.88	 1739.86	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  129461	    7295	    1504	   74.20	   86.37	   85.91	  115.78	  143.04	109132.32	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   12949	    5844	    1194	   99.16	  100.00	   99.16	  100.00	   11.93	 2685.90	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   28221	    8449	    1728	   98.61	  100.00	   98.61	  100.00	   18.08	10659.93	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   34314	   15227	    3114	   97.30	  100.00	   97.30	  100.00	   12.18	 7353.05	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   19850	    8558	    1749	   97.94	  100.00	   97.94	  100.00	   13.00	 4488.46	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   14442	    7180	    1467	   97.68	  100.00	   97.68	  100.00	   10.66	 2438.67	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	   23333	    9407	    1923	   99.27	  100.00	   99.27	  100.00	   12.49	 5922.94	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   33936	   15404	    3150	   97.75	  100.00	   97.75	  100.00	   12.57	 6960.13	1.0e-26
CARD|AAA24786.1 vanC [Enterococcus gallinarum]	    4538	    5054	    1032	   99.42	   99.52	   99.90	  100.49	    4.42	   27.80	1.4e-07
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  191893	    7374	    1528	   76.70	   87.11	   88.05	  114.80	  181.52	170860.20	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  309279	    5837	    1221	   99.59	  100.00	   99.59	  100.00	  256.84	292199.69	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  279746	    9203	    1920	   74.48	   77.19	   96.49	  129.55	  156.47	253308.61	1.0e-26
