#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|ABN09669.1 CTX-M-61 [Salmonella enterica subsp. enterica serovar Typhimurium]	    1706	    5747	     876	   83.11	   83.11	  100.00	  120.33	    1.95	 2191.23	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  369775	    9541	    1486	   83.65	   94.15	   88.85	  106.22	  367.76	342111.49	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    3571	    3994	     609	   77.67	   88.51	   87.76	  112.99	    8.72	   23.73	1.1e-06
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   99424	    9976	    1529	   87.70	   97.38	   90.06	  102.69	  100.71	73133.63	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	   17006	    5014	     765	   95.56	  100.00	   95.56	  100.00	   24.30	 6530.37	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   30705	   19035	    2904	   98.21	  100.07	   98.14	   99.93	   11.98	 2737.99	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1671806	   17330	    2926	   80.04	   90.64	   88.31	  110.33	  797.81	1620525.99	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   72863	    9828	    1504	   84.77	   95.94	   88.36	  104.23	   77.70	48049.93	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	    5759	    3226	     492	   82.32	   94.51	   87.10	  105.81	   18.30	  713.66	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    3920	   11319	    1725	   89.97	   94.78	   94.92	  105.50	    2.61	 3592.90	1.0e-26
