#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  172064	   15354	    2637	   79.56	   89.57	   88.82	  111.64	   91.83	131032.52	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   17026	    7566	    1287	  100.00	  100.00	  100.00	  100.00	   13.27	 3638.44	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	   45712	    5351	     912	  100.00	  100.00	  100.00	  100.00	   50.37	31901.78	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 4870787	   11656	    2904	   97.04	   99.93	   97.11	  100.07	 1850.72	4835928.34	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	   56047	   17169	    2926	   81.07	   88.86	   91.23	  112.54	   25.46	20643.38	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	   54049	    6052	    1032	   99.90	  100.00	   99.90	  100.00	   52.71	38330.35	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  173111	   10057	    1728	   86.05	   95.31	   90.29	  104.92	  134.11	145147.83	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   15158	    2856	     486	  100.00	  100.00	  100.00	  100.00	   31.25	 8399.71	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	    3769	    2929	     498	  100.00	  100.00	  100.00	  100.00	    7.59	  105.20	1.0e-23
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	   87308	   17005	    2904	   85.85	   93.84	   91.49	  106.57	   39.14	47380.56	1.0e-26
