#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  409115	    8734	    1486	   84.72	   96.77	   87.55	  103.34	  415.15	383642.89	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   12092	    3671	     609	   78.00	   89.16	   87.48	  112.15	   28.58	 4498.34	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  162430	    9132	    1529	   91.56	   99.80	   91.74	  100.20	  161.93	136977.89	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	     847	    4615	     765	   81.05	   83.92	   96.57	  119.16	    1.19	 2599.64	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1651169	   15808	    2926	   82.16	   92.69	   88.64	  107.89	  802.81	1604344.58	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   67437	    9037	    1504	   85.57	   95.61	   89.50	  104.59	   69.35	44596.06	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	   18506	    2964	     492	   98.58	  100.00	   98.58	  100.00	   40.28	11249.56	1.0e-26
CARD|AAV37206.1 CfxA5 [Parabacteroides distasonis]	    4579	    5826	     966	   88.92	   88.92	  100.00	  112.46	    4.76	  149.67	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   15929	   10400	    1725	   95.07	  100.00	   95.07	  100.00	   10.64	 1160.68	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  377344	    8999	    1528	   84.42	   95.09	   88.78	  105.16	  351.43	351183.16	1.0e-26
