#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   65833	   80718	    2637	   81.30	   91.47	   88.89	  109.33	   34.21	 1511.92	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   29737	   45486	    1486	   77.05	   87.28	   88.28	  114.57	   29.59	 3297.59	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  936223	   94565	    3123	   96.16	  100.00	   96.16	  100.00	  340.76	687227.64	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 4617431	   44479	    1542	   99.87	  100.00	   99.87	  100.00	 2636.20	4485690.05	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	  295140	   14729	     483	   99.79	  100.00	   99.79	  100.00	  615.32	253751.52	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   62608	   46784	    1529	   83.00	   91.24	   90.97	  109.61	   60.56	 2288.85	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  446298	   39186	    1287	  100.00	  100.00	  100.00	  100.00	  347.62	341391.46	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  941237	   27590	     912	  100.00	  100.00	  100.00	  100.00	 1035.41	861608.30	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	10058730	   77726	    2904	   99.07	  100.00	   99.07	  100.00	 3621.93	9827935.14	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1707363	   87725	    2926	   85.03	   93.81	   90.64	  106.59	  762.38	1461335.98	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  452284	   36350	    1194	   99.08	  100.00	   99.08	  100.00	  390.31	354049.50	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  957065	   31216	    1032	   99.90	  100.00	   99.90	  100.00	  932.26	867360.89	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   10310	   52820	    1725	   95.48	   99.94	   95.53	  100.06	    6.95	28625.46	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  648658	   52487	    1728	   99.42	  100.00	   99.42	  100.00	  393.00	506911.51	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 1387369	   93752	    3114	   97.30	  100.00	   97.30	  100.00	  484.81	1129850.07	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  572130	   53177	    1749	   98.06	  100.00	   98.06	  100.00	  349.16	430686.50	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  656191	   44551	    1467	   97.61	  100.00	   97.61	  100.00	  483.02	533867.05	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  502055	   14782	     486	  100.00	  100.00	  100.00	  100.00	 1035.69	459398.57	1.0e-26
CARD|AAL02127.1 CTX-M-15 [Escherichia coli]	 1410599	   26342	     876	  100.00	  100.00	  100.00	  100.00	  902.92	1333502.10	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 1265318	   94985	    3150	   98.76	  100.00	   98.76	  100.00	  425.36	1006892.13	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  188779	   46679	    1528	   76.18	   85.73	   88.85	  116.64	  165.82	85756.91	1.0e-26
