#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   32395	   10897	    1486	   87.42	   98.99	   88.31	  101.02	   31.99	10674.82	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  107687	   11168	    1529	   88.03	   96.73	   91.01	  103.38	  103.39	78378.76	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  384049	    9263	    1287	  100.00	  100.00	  100.00	  100.00	  300.03	357131.75	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  910900	    6378	     912	  100.00	  100.00	  100.00	  100.00	 1003.69	891942.24	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1190069	   20165	    2926	   85.82	   94.81	   90.52	  105.48	  544.52	1130917.00	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   35261	   11027	    1504	   79.72	   89.30	   89.28	  111.99	   33.23	12686.38	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  971405	    7193	    1032	   99.90	  100.00	   99.90	  100.00	  948.99	950034.66	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   12003	   12664	    1725	   94.78	   99.54	   95.22	  100.47	    8.08	   17.76	2.5e-05
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  431423	    3488	     486	  100.00	  100.00	  100.00	  100.00	  891.80	421070.61	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  159868	   11130	    1528	   83.64	   94.57	   88.44	  105.74	  145.27	129373.79	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1999561	   19108	    2904	   91.80	  100.03	   91.77	   99.97	  887.63	1942959.39	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	   44805	   11264	    1537	   82.89	   94.08	   88.11	  106.29	   48.20	20063.85	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  803028	    5592	     795	  100.00	  100.00	  100.00	  100.00	 1015.08	786404.17	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  753968	    5861	     831	  100.00	  100.00	  100.00	  100.00	  912.07	736563.25	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	    9900	   12754	    1737	   83.07	   88.43	   93.95	  113.09	    6.64	  359.68	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  131396	    4003	     549	   99.64	  100.00	   99.64	  100.00	  243.34	119858.39	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	  173212	    5326	     732	   99.45	  100.00	   99.45	  100.00	  241.81	157867.05	1.0e-26
