#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   60662	   68391	    1486	   85.87	   96.57	   88.92	  103.55	   59.37	  462.89	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 1558768	  142020	    3123	   96.16	  100.00	   96.16	  100.00	  560.82	1180142.86	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 7788327	   66383	    1542	   99.87	  100.00	   99.87	  100.00	 4296.84	7591419.40	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	  390262	   22159	     483	   99.79	  100.00	   99.79	  100.00	  814.53	328545.89	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  111647	   70341	    1529	   84.83	   94.64	   89.63	  105.67	  106.15	 9375.17	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  750689	   58886	    1287	  100.00	  100.00	  100.00	  100.00	  584.57	591163.64	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 1428130	   41484	     912	  100.00	  100.00	  100.00	  100.00	 1570.70	1308360.98	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	14338537	  117759	    2904	   99.07	  100.00	   99.07	  100.00	 5106.07	13989094.45	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2867847	  131576	    2926	   82.78	   91.42	   90.54	  109.38	 1283.88	2496204.30	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  691710	   54656	    1194	   99.08	  100.00	   99.08	  100.00	  597.58	543751.68	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 1840561	   46781	    1032	   99.90	  100.00	   99.90	  100.00	 1792.61	1704855.53	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  859750	   79004	    1728	   99.42	  100.00	   99.42	  100.00	  506.43	649331.82	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 2175106	  140871	    3114	   97.30	  100.00	   97.30	  100.00	  757.85	1786765.66	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  814074	   79996	    1749	   98.06	  100.00	   98.06	  100.00	  494.99	602715.81	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	 1175992	   66886	    1467	   97.61	  100.00	   97.61	  100.00	  863.91	989730.97	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  527484	   22271	     486	  100.00	  100.00	  100.00	  100.00	 1092.89	464278.34	1.0e-26
CARD|AAL02127.1 CTX-M-15 [Escherichia coli]	 2287978	   39556	     876	  100.00	  100.00	  100.00	  100.00	 1375.99	2171997.64	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 1820342	  142932	    3150	   98.76	  100.00	   98.76	  100.00	  602.60	1433168.10	1.0e-26
