#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   17544	    9616	    2637	   81.49	   89.57	   90.98	  111.64	    8.95	 2314.18	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  182852	    5321	    1486	   73.08	   83.71	   87.30	  119.45	  171.37	167488.45	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   67924	    5543	    1529	   79.46	   90.65	   87.66	  110.32	   68.99	52966.44	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  433684	   10125	    2904	   96.59	  100.07	   96.52	   99.93	  169.66	404231.83	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1276908	    9252	    2926	   79.84	   90.02	   88.69	  111.09	  579.80	1249417.78	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   47361	    5464	    1504	   71.74	   81.32	   88.23	  122.98	   49.89	33227.94	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   22995	    6284	    1725	   94.67	  100.00	   94.67	  100.00	   15.93	 9537.07	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   17331	    6299	    1728	   92.25	   99.83	   92.41	  100.17	   12.35	 5150.20	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	    9383	    7016	    1923	   99.27	  100.00	   99.27	  100.00	    5.00	  341.50	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   14581	   11492	    3150	   73.97	   83.75	   88.32	  119.41	    6.81	  365.83	1.0e-26
