#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  535924	    9426	    1486	   84.59	   95.69	   88.40	  104.50	  530.69	508296.31	1.0e-26
CARD|NR_076151.1_0_3103 Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to azithromycin [Mycobacterium intracellulare]	  175153	   20127	    3103	   70.32	   79.28	   88.70	  126.14	   74.52	123069.05	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    3030	    3986	     609	   75.70	   86.54	   87.48	  115.56	    6.93	  130.46	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  342188	    9813	    1529	   91.37	  100.20	   91.19	   99.80	  327.63	313842.10	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	    2887	    5008	     765	   90.72	   94.38	   96.12	  105.96	    4.01	  569.97	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2081438	   16830	    2926	   81.92	   91.63	   89.41	  109.14	  980.85	2031487.52	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  133534	    9773	    1504	   85.37	   95.61	   89.29	  104.59	  137.98	106879.35	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	   34344	    3214	     492	   98.58	  100.00	   98.58	  100.00	   73.32	25800.37	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  271662	   11119	    1725	   95.07	  100.00	   95.07	  100.00	  181.52	240053.70	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  707309	    9592	    1528	   86.19	   96.53	   89.29	  103.59	  625.42	679045.54	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   69850	    7963	    1221	  100.00	  100.00	  100.00	  100.00	   58.07	49219.15	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   95319	   12507	    1920	   87.45	   89.48	   97.73	  111.76	   54.03	63600.39	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 4755797	   13712	    2904	   95.90	  100.00	   95.90	  100.00	 1974.02	4714815.71	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  261177	    9912	    1537	   83.73	   93.56	   89.50	  106.88	  270.19	232888.75	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    1422	    3240	     495	   93.13	  100.00	   93.13	  100.00	    3.54	  709.35	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   17956	    5200	     795	  100.00	  100.00	  100.00	  100.00	   22.65	 7026.65	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    2712	    5558	     849	   86.81	   99.06	   87.63	  100.95	    4.84	  979.70	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   14260	    5436	     831	   98.56	   98.56	  100.00	  101.47	   17.35	 3952.22	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	    9986	    5241	     801	   99.88	  100.00	   99.88	  100.00	   12.61	 1477.97	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	  229291	   11224	    1737	   94.65	  100.06	   94.59	   99.94	  154.15	197712.12	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    1526	   11396	    1740	   72.70	   79.37	   91.60	  126.00	    1.19	 7539.50	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	   75744	    4967	     762	  100.00	  100.13	   99.87	   99.87	  100.41	62064.85	1.0e-26
CARD|AAB05628.1 vanXB [Enterococcus faecalis]	   94762	    3965	     609	   95.57	  100.00	   95.57	  100.00	  181.26	83503.25	1.0e-26
CARD|AAB05626.1 vanHB [Enterococcus faecalis]	  186231	    6295	     972	   95.16	  100.00	   95.16	  100.00	  225.61	168168.01	1.0e-26
CARD|AAB05624.1 vanYB [Enterococcus faecalis]	  144663	    5239	     807	   94.18	  100.00	   94.18	  100.00	  217.20	129677.39	1.0e-26
CARD|AAM09851.1 vanRD [Enterococcus faecium]	    5118	    4575	     699	   94.56	  100.00	   94.56	  100.00	    8.80	   30.36	3.6e-08
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	   14943	   12920	    1974	   96.71	   99.34	   97.35	  100.66	    8.25	  146.83	1.0e-26
CARD|AAK44936.1 Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin [Mycobacterium tuberculosis CDC1551]	    1881	    2454	     375	   72.53	   88.27	   82.18	  113.29	    8.84	   75.95	1.0e-17
CARD|AAA23018.1 Campylobacter coli chloramphenicol acetyltransferase [Campylobacter coli]	    1152	    4085	     624	   96.96	  100.00	   96.96	  100.00	    2.13	 1642.98	1.0e-26
