#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	    4452	   17545	    2637	   71.75	   78.84	   91.01	  126.84	    2.47	 7793.27	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  127076	    9812	    1486	   90.51	  100.13	   90.39	   99.87	  126.50	100452.05	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  115852	   20648	    3123	   99.84	  100.00	   99.84	  100.00	   37.76	66400.38	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  572234	    9918	    1542	   98.77	   99.87	   98.90	  100.13	  417.17	543154.96	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  158495	   10078	    1529	   87.64	   97.25	   90.11	  102.82	  156.59	130670.73	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    1464	    8559	    1287	   73.50	   73.58	   99.89	  135.90	    1.14	 5023.26	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	    3302	    6064	     912	   99.01	   99.01	  100.00	  101.00	    3.66	  814.66	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 1083590	   18116	    2904	   99.21	  100.00	   99.21	  100.00	  393.67	1030431.10	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1118459	   18214	    2926	   84.89	   93.92	   90.39	  106.48	  527.00	1064981.63	1.0e-26
CARD|CAP69659.1 dfrA21 [Salmonella enterica subsp. enterica serovar Bredeney]	    2058	    3311	     498	   99.80	  100.00	   99.80	  100.00	    4.14	  292.48	1.0e-26
