#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  593648	   73926	    2637	   84.83	   95.87	   88.49	  104.31	  302.96	404613.77	1.0e-26
CARD|AEI83430.1 SHV-137 [Klebsiella pneumoniae]	    4486	   24316	     861	   82.69	   82.93	   99.72	  120.59	    5.41	13653.16	1.0e-26
CARD|CAJ47136.2 SHV-81 [Klebsiella pneumoniae]	    3979	   24316	     861	   89.31	   89.55	   99.74	  111.67	    4.79	14617.69	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	17208241	   62842	    2904	   97.04	   99.93	   97.11	  100.07	 6507.54	17020629.47	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  708664	   48350	    1728	   85.36	   94.39	   90.44	  105.95	  541.16	575966.00	1.0e-26
CARD|AAN04883.1 SHV-41 [Klebsiella pneumoniae]	    4476	   24316	     861	   81.42	   81.77	   99.57	  122.30	    5.41	13671.69	1.0e-26
CARD|AIS67768.1 SHV-185 [Klebsiella pneumoniae]	    1247	   24317	     861	   70.38	   70.62	   99.67	  141.61	    1.49	20819.75	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  386818	   88576	    3150	   70.16	   82.10	   85.46	  121.81	  194.44	187102.81	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	   19873	   82062	    2904	   84.57	   91.94	   91.99	  108.76	    8.79	37940.64	1.0e-26
CARD|AAL68926.1 SHV-35 [Klebsiella pneumoniae]	    3028	   24316	     861	   73.64	   73.87	   99.69	  135.38	    3.66	16574.06	1.0e-26
CARD|AAV66328.1 SHV-59 [Klebsiella pneumoniae]	    6488	   24315	     861	   99.07	   99.65	   99.42	  100.35	    7.88	10317.82	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  646551	   43179	    1542	   96.82	   99.42	   97.39	  100.59	  488.51	527825.11	1.0e-26
CARD|AAA87176.1 SHV-7 [Escherichia coli]	    1711	   24317	     861	   70.38	   70.73	   99.51	  141.38	    2.11	19634.18	1.0e-26
CARD|AJO16042.1 SHV-182 [Klebsiella pneumoniae]	    2731	   24316	     861	   93.84	   94.19	   99.63	  106.17	    3.32	17226.93	1.0e-26
CARD|ABV72593.1 SHV-101 [Klebsiella pneumoniae]	    3924	   24316	     861	   76.54	   76.77	   99.70	  130.26	    4.74	14725.50	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  274496	   34614	    1230	   96.34	   99.92	   96.42	  100.08	  253.25	186156.52	1.0e-26
CARD|AAG49894.1 SHV-29 [Klebsiella pneumoniae]	    5082	   24316	     861	   94.66	   95.12	   99.51	  105.13	    6.11	12584.23	1.0e-26
CARD|AAP33454.2 SHV-31 [Klebsiella pneumoniae]	    4285	   24316	     861	   70.62	   70.85	   99.67	  141.15	    5.19	14029.31	1.0e-26
