#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  225688	    3849	    1486	   81.97	   92.13	   88.97	  108.55	  216.16	214397.87	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   87653	    4042	    1529	   84.24	   94.18	   89.44	  106.18	   85.13	76239.34	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   73413	    7697	    2904	   96.87	  100.03	   96.83	   99.97	   35.49	53243.34	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1261001	    6417	    2926	   79.05	   89.78	   88.05	  111.38	  586.57	1241878.53	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   57728	    3993	    1504	   78.72	   88.43	   89.02	  113.08	   62.65	46781.48	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	  179144	    1282	     492	   98.58	  100.00	   98.58	  100.00	  381.85	175331.97	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    3407	    4616	    1725	   78.90	   83.65	   94.32	  119.54	    2.44	  182.34	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	    2808	    3926	    1467	   80.10	   82.00	   97.67	  121.95	    2.08	  185.63	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  390672	    3861	    1528	   78.60	   89.01	   88.31	  112.35	  335.43	379239.27	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   12582	    3262	    1221	   99.51	  100.00	   99.51	  100.00	   10.57	 5481.16	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   81739	    5080	    1920	   96.35	   98.28	   98.04	  101.75	   46.28	67685.59	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1386375	    6228	    2904	   92.94	   99.90	   93.04	  100.10	  668.60	1367799.50	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  139346	    4032	    1537	   80.81	   91.15	   88.65	  109.71	  141.66	127701.54	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    2614	    1324	     495	   99.19	  100.00	   99.19	  100.00	    5.41	  422.36	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  281976	    3961	    1542	   92.48	   99.48	   92.96	  100.52	  259.22	270311.89	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	    3403	    2126	     795	  100.00	  100.00	  100.00	  100.00	    4.30	  294.49	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	    4516	    3290	    1230	   95.12	   98.21	   96.85	  101.82	    4.55	  192.33	1.0e-26
