#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   54977	  211403	    1486	   79.14	   88.76	   89.16	  112.66	   57.55	91858.44	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 5520905	  437995	    3123	   96.93	  100.00	   96.93	  100.00	 1941.27	4335693.19	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 2593502	  217868	    1542	   72.44	   73.09	   99.11	  136.82	 1675.01	2007431.24	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  117037	  217488	    1529	   79.07	   89.27	   88.57	  112.01	  116.76	30163.44	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  860998	  182680	    1287	  100.00	  100.00	  100.00	  100.00	  669.99	440859.37	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 1161911	  129327	     912	  100.00	  100.00	  100.00	  100.00	 1277.24	825741.48	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	55598675	  351250	    2904	   99.10	  100.00	   99.10	  100.00	19816.87	54553745.24	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3624085	  412472	    2926	   81.68	   90.09	   90.67	  111.00	 1618.25	2555259.42	1.0e-26
CARD|NR_114659.1_1_1441 Mycobacterium chelonae 16S rRNA mutation conferring resistance to kanamycin A [Mycobacterium]	   93892	  204976	    1441	   75.29	   85.91	   87.64	  116.40	  104.80	41288.41	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	 2827722	  168569	    1194	   98.99	  100.00	   98.99	  100.00	 2446.20	2359947.43	1.0e-26
