#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   32303	   25107	    2637	   78.38	   87.90	   89.17	  113.76	   16.51	  901.82	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  412703	   14327	    1529	   75.41	   86.59	   87.08	  115.48	  378.49	371642.06	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  236297	   12146	    1287	  100.00	  100.00	  100.00	  100.00	  184.03	202232.96	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  377929	    8556	     912	  100.00	  100.00	  100.00	  100.00	  415.25	353017.66	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  757138	   26842	    2904	   97.00	   99.93	   97.07	  100.07	  287.22	680287.84	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3144802	   24355	    2926	   83.15	   93.06	   89.35	  107.46	 1462.74	3072484.12	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  346996	    9694	    1032	   99.90	  100.00	   99.90	  100.00	  337.88	318965.29	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   34965	   16445	    1728	   81.89	   90.34	   90.65	  110.70	   26.80	 6671.48	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  212895	    4589	     486	  100.00	  100.00	  100.00	  100.00	  439.34	199513.22	1.0e-26
CARD|AAA24786.1 vanC [Enterococcus gallinarum]	    7376	    9829	    1032	   99.90	  100.00	   99.90	  100.00	    7.18	  349.94	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   43522	   11613	    1221	  100.00	  100.00	  100.00	  100.00	   35.71	18465.83	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  201864	   18150	    1920	   97.14	  100.00	   97.14	  100.00	  116.71	153401.99	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   94868	    4725	     498	  100.00	  100.00	  100.00	  100.00	  190.82	81587.83	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 4030454	   23181	    2904	   91.60	  100.00	   91.60	  100.00	 1844.87	3961438.70	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  529920	   14380	    1542	   94.42	  100.32	   94.12	   99.68	  421.69	488298.81	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  775728	    7336	     795	  100.00	  100.00	  100.00	  100.00	  978.65	753993.00	1.0e-26
CARD|AAF61331.1 vanXYC [Enterococcus gallinarum]	    2630	    5457	     573	  100.00	  100.00	  100.00	  100.00	    4.59	  988.76	1.0e-26
CARD|AAM61952.1 TEM-104 [Klebsiella pneumoniae]	   48902	    8186	     861	   98.95	   98.95	  100.00	  101.06	   56.91	29037.88	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  572232	    7734	     831	   99.52	  100.00	   99.52	  100.00	  709.41	549442.41	1.0e-26
CARD|AAF72530.1 CTX-M-14 [Escherichia coli]	 1128679	    7965	     876	  100.00	  100.00	  100.00	  100.00	 1292.84	1105005.94	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	   94694	    5209	     549	   99.64	  100.00	   99.64	  100.00	  174.62	80151.33	1.0e-26
CARD|CAA37806.1 catII [Haemophilus influenzae]	   14936	    6112	     642	   86.45	   96.88	   89.23	  103.22	   32.51	 3699.05	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	   91875	    6947	     732	   94.67	  100.00	   94.67	  100.00	  148.89	72985.77	1.0e-26
CARD|YP_005226137.1 Klebsiella pneumoniae OmpK35 [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   21782	    6510	     684	   99.56	  100.15	   99.42	   99.85	   32.47	 8243.24	1.0e-26
CARD|AAF86641.1 vanRC [Enterococcus gallinarum]	    4171	    6629	     696	   99.43	  100.00	   99.43	  100.00	    6.58	  559.58	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	    8815	    6028	     633	   87.99	  100.00	   87.99	  100.00	   19.84	  523.29	1.0e-26
CARD|U00096_3941808_3943349 Escherichia coli 16S rRNA mutation in the rrsC gene conferring resistance to kasugamicin [Escherichia coli K-12]	   74642	   14650	    1542	   92.15	   96.30	   95.69	  103.84	   56.94	40305.55	1.0e-26
CARD|AMQ12811.1 FosA6 [Escherichia coli]	    9013	    3999	     420	   92.38	   99.76	   92.60	  100.24	   27.50	 1931.82	1.0e-26
