#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   11698	   17426	    2637	   76.56	   84.15	   90.99	  118.84	    5.96	 1126.71	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  286197	    9658	    1486	   82.84	   94.28	   87.87	  106.07	  273.38	258481.97	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  115931	   10038	    1529	   82.15	   92.48	   88.83	  108.13	  120.65	89015.05	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  393268	   18766	    2904	   96.97	  100.07	   96.90	   99.93	  152.45	340388.36	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2318544	   16739	    2926	   82.60	   92.62	   89.19	  107.97	 1104.54	2268806.01	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  137837	    9861	    1504	   84.18	   95.55	   88.10	  104.66	  142.76	110885.67	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	  159331	    3220	     492	   98.58	  100.00	   98.58	  100.00	  353.04	149924.10	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  108846	   11331	    1725	   95.07	  100.00	   95.07	  100.00	   72.85	79126.36	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   15208	   11413	    1728	   91.72	  100.00	   91.72	  100.00	   11.53	  541.00	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  426511	    9849	    1528	   76.64	   87.70	   87.39	  114.03	  382.75	397852.00	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   56742	    3279	     498	  100.00	  100.00	  100.00	  100.00	  114.23	47619.85	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 4564468	   14101	    2904	   96.07	   99.93	   96.14	  100.07	 1913.59	4522335.98	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    6181	    9197	    1392	   77.95	   88.86	   87.71	  112.53	    6.70	  591.68	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  159687	   10065	    1537	   75.41	   86.86	   86.82	  115.13	  164.62	131878.34	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  240112	   10050	    1542	   93.00	   99.09	   93.85	  100.92	  202.52	211576.08	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  330832	    5152	     795	  100.00	  100.00	  100.00	  100.00	  418.31	315690.97	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  323998	    5387	     831	  100.00	  100.00	  100.00	  100.00	  391.61	308186.74	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	  159540	    9541	    1457	   98.63	   99.59	   99.04	  100.41	  113.25	133070.03	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	   80227	    4814	     732	   98.77	  100.00	   98.77	  100.00	  114.08	66873.71	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    4205	   16838	    2547	   75.23	   86.22	   87.25	  115.98	    2.68	 7584.47	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   39978	    5280	     801	   99.88	  100.00	   99.88	  100.00	   52.25	26600.06	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   89632	   11422	    1737	   86.53	   92.92	   93.12	  107.62	   60.88	60528.45	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   11047	    8124	    1230	   92.76	   95.53	   97.11	  104.68	   10.11	  445.58	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    2182	    5431	     822	   70.07	   81.14	   86.36	  123.24	    4.39	 1386.80	1.0e-26
CARD|AAB05628.1 vanXB [Enterococcus faecalis]	   46785	    4013	     609	   95.57	  100.00	   95.57	  100.00	   90.92	36013.69	1.0e-26
CARD|AAB05626.1 vanHB [Enterococcus faecalis]	   77273	    6394	     972	   95.16	  100.00	   95.16	  100.00	   93.67	60043.77	1.0e-26
