#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  309783	   40541	    2637	   87.86	   98.71	   89.01	  101.31	  167.14	206925.35	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  204292	   22896	    1486	   81.90	   92.93	   88.12	  107.60	  228.39	144833.62	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  435444	   23423	    1529	   80.44	   92.35	   87.11	  108.29	  434.50	369957.53	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  364222	   19749	    1287	  100.00	  100.00	  100.00	  100.00	  283.84	309037.52	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  214559	   14045	     912	  100.00	  100.00	  100.00	  100.00	  236.62	175874.91	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 8521412	   35468	    2904	   96.49	  100.10	   96.39	   99.90	 3317.99	8415594.05	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1924456	   43170	    2926	   84.21	   93.98	   89.60	  106.40	  916.04	1798733.65	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   57885	   23258	    1504	   72.81	   82.25	   88.52	  121.58	   59.03	14776.39	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  914725	   15616	    1032	   99.90	  100.00	   99.90	  100.00	  892.01	868925.37	1.0e-26
CARD|AAV37206.1 CfxA5 [Parabacteroides distasonis]	   25719	   14947	     966	   95.13	   95.34	   99.78	  104.89	   27.27	 2853.15	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   15296	   26706	    1725	   94.49	  100.00	   94.49	  100.00	   10.47	 3099.80	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  328333	   26544	    1728	   85.30	   94.39	   90.37	  105.95	  254.52	256640.83	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   99918	    7504	     486	  100.00	  100.00	  100.00	  100.00	  206.51	79500.67	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  121122	   48666	    3150	   73.24	   86.89	   84.29	  115.09	   66.39	30919.36	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   24174	    7704	     498	  100.00	  100.00	  100.00	  100.00	   48.77	 8508.42	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 4025419	   40496	    2904	   90.12	  100.10	   90.02	   99.90	 1864.40	3905544.06	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  405028	   23640	    1542	   86.58	   89.23	   97.02	  112.06	  327.48	339321.93	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  674122	   12102	     795	  100.00	  100.00	  100.00	  100.00	  850.32	638668.87	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  387720	   12742	     831	  100.00	  100.00	  100.00	  100.00	  468.09	351115.53	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   82604	   39379	    2547	   76.68	   89.95	   85.25	  111.17	   53.87	15316.73	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	  150574	   12355	     801	   99.88	  100.00	   99.88	  100.00	  189.90	117256.53	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   12658	   26894	    1737	   88.37	   94.30	   93.71	  106.04	    8.55	 5124.08	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  708936	   18710	    1230	   96.99	  100.00	   96.99	  100.00	  637.62	654727.69	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	   78159	    8482	     549	   99.64	  100.00	   99.64	  100.00	  143.83	56033.34	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	   83125	   11309	     732	   94.67	  100.00	   94.67	  100.00	  136.61	54614.40	1.0e-26
CARD|YP_005226137.1 Klebsiella pneumoniae OmpK35 [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   88804	   10566	     684	   84.80	   96.64	   87.75	  103.48	  188.98	61599.66	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	   55539	    9786	     633	   81.67	   94.15	   86.74	  106.21	  129.05	32044.57	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	   55214	   34946	    2259	   71.09	   82.82	   85.84	  120.74	   38.96	 4556.07	1.0e-26
CARD|U00096_3941808_3943349 Escherichia coli 16S rRNA mutation in the rrsC gene conferring resistance to kasugamicin [Escherichia coli K-12]	 2521262	   22384	    1542	   97.21	   99.87	   97.34	  100.13	 1746.67	2454896.58	1.0e-26
CARD|AFK58562.1 Enterococcus faecium liaR mutant conferring daptomycin resistance [Enterococcus faecium DO]	  149183	    9763	     633	  100.00	  100.00	  100.00	  100.00	  236.40	122291.69	1.0e-26
CARD|ALL09868.1 Enterococcus faecium cls conferring resistance to daptomycin [Enterococcus faecium]	  266438	   22337	    1452	   99.93	  100.00	   99.93	  100.00	  184.51	206337.65	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	  436000	   30244	    1974	  100.00	  100.00	  100.00	  100.00	  224.08	353113.42	1.0e-26
CARD|AAA65954.1 vanSA [Enterococcus faecium]	  891844	   17488	    1155	  100.00	  100.00	  100.00	  100.00	  774.60	840724.59	1.0e-26
CARD|CAI43423.1 OXY-6-2 [Klebsiella oxytoca]	  361479	   13395	     873	  100.00	  100.00	  100.00	  100.00	  415.23	323208.25	1.0e-26
CARD|AAA65953.1 vanRA [Enterococcus faecium]	  469406	   10649	     696	  100.00	  100.00	  100.00	  100.00	  676.39	438402.13	1.0e-26
