#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   45956	   30886	    2637	   87.37	   97.88	   89.27	  102.17	   23.22	 2955.28	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  102452	   17365	    1486	   75.64	   87.01	   86.93	  114.93	   98.41	60423.62	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   42675	   36589	    3123	   93.82	   99.74	   94.06	  100.26	   17.07	  467.19	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  972442	   17503	    1542	   96.04	   99.87	   96.17	  100.13	  637.80	921169.18	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	   29630	    5655	     483	   99.79	  100.00	   99.79	  100.00	   61.79	16289.15	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  236419	   17789	    1529	   83.65	   95.36	   87.72	  104.87	  236.63	188031.26	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    2521	   15087	    1287	   81.90	   81.90	  100.00	  122.11	    1.96	 8968.64	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 2007524	   31823	    2904	   97.31	   99.93	   97.38	  100.07	  766.15	1914038.98	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1487531	   32651	    2926	   88.69	   97.64	   90.83	  102.42	  635.82	1392383.03	1.0e-26
CARD|WP_041918279.1 Haemophilus parainfluenzae parC conferring resistance to fluoroquinolones [Haemophilus parainfluenzae]	   45424	   26420	    2256	   95.17	  100.00	   95.17	  100.00	   23.41	 5026.60	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   47592	   17607	    1504	   73.20	   83.64	   87.52	  119.55	   49.82	13789.74	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   15102	   13991	    1194	   98.24	  100.00	   98.24	  100.00	   13.73	   42.40	5.9e-10
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  488529	   19903	    1725	   95.13	  100.00	   95.13	  100.00	  325.17	431935.07	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   71826	   20215	    1728	   92.65	  100.00	   92.65	  100.00	   51.02	28939.88	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   47364	   36478	    3114	   97.30	  100.00	   97.30	  100.00	   16.74	 1413.31	1.0e-26
