#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  704735	    9398	    1486	   77.12	   88.36	   87.28	  113.18	  706.15	677035.59	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   11931	   20596	    3123	   96.89	   97.92	   98.95	  102.13	    4.01	 2308.63	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	   38381	   10147	    1542	   71.53	   73.74	   97.01	  135.62	   33.99	16425.49	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  158029	    9991	    1529	   85.48	   96.93	   88.19	  103.17	  161.23	130430.22	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  186478	   18955	    2904	   97.11	  100.00	   97.11	  100.00	   86.82	136607.50	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2182150	   16850	    2926	   80.72	   91.70	   88.04	  109.06	 1076.42	2132113.98	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  147144	    9834	    1504	   77.99	   89.69	   86.95	  111.49	  160.31	120104.51	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    4342	    7872	    1194	   99.92	  100.00	   99.92	  100.00	    3.68	 1020.35	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	     549	    3243	     492	   80.08	   81.50	   98.25	  122.69	    1.17	 1914.57	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    4760	   11395	    1728	   95.95	   96.12	   99.82	  104.03	    2.78	 2725.11	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   15487	   20533	    3114	   99.58	   99.65	   99.94	  100.35	    5.02	  706.89	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	    5959	   11532	    1749	   98.86	   98.91	   99.94	  101.10	    3.44	 1776.14	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	    5944	    9672	    1467	   98.70	  100.00	   98.70	  100.00	    4.25	  890.12	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   13437	   20773	    3150	   99.68	   99.81	   99.87	  100.19	    4.41	 1573.19	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  187517	    9967	    1528	   77.29	   87.30	   88.53	  114.54	  182.77	159625.60	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  651173	    7746	    1221	   99.75	  100.00	   99.75	  100.00	  539.74	628297.91	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   97578	   12593	    1920	   77.66	   79.79	   97.32	  125.33	   55.21	65555.53	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2099786	   16816	    2904	   91.15	   99.97	   91.18	  100.03	 1082.07	2049872.09	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    7592	    9176	    1392	   99.93	  100.00	   99.93	  100.00	    5.56	  149.76	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  679020	    9735	    1537	   78.46	   91.02	   86.20	  109.86	  634.47	650362.54	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	    9947	   20301	    3078	   96.10	   96.56	   99.53	  103.57	    3.34	 3544.73	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    6077	    3262	     495	   99.19	  100.00	   99.19	  100.00	   12.65	  848.22	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  110611	   10104	    1542	   92.87	   99.68	   93.17	  100.33	   97.57	83679.52	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   26887	    5233	     795	  100.00	  100.00	  100.00	  100.00	   33.95	14596.65	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   73175	    5259	     801	   99.38	  100.00	   99.38	  100.00	   93.33	58808.13	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	    2043	    8110	    1230	   70.65	   71.63	   98.64	  139.61	    1.82	 3626.07	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    5576	    5418	     822	  100.00	  100.00	  100.00	  100.00	    6.83	    2.26	1.3e-01
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	    9793	   20539	    3114	   92.20	   92.87	   99.27	  107.68	    3.22	 3807.57	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	    2813	    4370	     663	   99.70	  100.00	   99.70	  100.00	    4.34	  337.80	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	    3293	    8130	    1233	   94.73	   96.43	   98.23	  103.70	    2.82	 2048.21	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	    7788	   13530	    2052	   94.83	   95.08	   99.74	  105.18	    3.87	 1547.06	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	    2650	    5201	     789	   91.00	   91.25	   99.72	  109.58	    3.42	  829.29	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    2087	    4272	     648	  100.00	  100.00	  100.00	  100.00	    3.24	  750.81	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	    2783	    4172	     633	   99.84	  100.00	   99.84	  100.00	    4.55	  277.75	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	    8091	   14896	    2259	   97.39	   97.92	   99.46	  102.12	    3.64	 2014.97	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	    8023	   17332	    2628	   93.49	   93.57	   99.92	  106.87	    3.10	 3418.21	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	    4664	    7476	    1134	   98.77	  100.00	   98.77	  100.00	    4.34	  651.50	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	    1840	    4766	     723	   88.66	   89.49	   99.07	  111.75	    2.64	 1296.50	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	 1413020	   11948	    1974	   97.77	  100.00	   97.77	  100.00	  822.93	1377575.22	1.0e-26
CARD|BAA15934.1 baeS [Escherichia coli str. K-12 substr. W3110]	    5468	    9256	    1404	   97.79	   98.36	   99.42	  101.67	    4.02	  974.97	1.0e-26
CARD|BAB38442 Escherichia coli LamB [Escherichia coli O157:H7 str. Sakai]	    5854	    8841	    1341	   97.99	   98.73	   99.24	  101.28	    4.51	  607.23	1.0e-26
CARD|APB87301 porin OmpC [Escherichia coli]	    3188	    7279	    1104	   93.75	   97.83	   95.83	  102.22	    3.26	 1599.03	1.0e-26
