#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  288292	   74824	    1486	   88.09	   98.86	   89.11	  101.16	  279.01	125492.64	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 1871374	  155447	    3123	   96.93	  100.00	   96.93	  100.00	  659.94	1452720.34	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1010265	   77217	    1542	   95.20	   95.91	   99.26	  104.26	  659.37	800544.42	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   15035	   30718	     609	   85.55	   98.03	   87.27	  102.01	   34.06	 5376.07	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  161336	   77065	    1529	   86.79	   94.96	   91.39	  105.30	  157.37	29788.04	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   73946	   64905	    1287	  100.00	  100.00	  100.00	  100.00	   57.74	  588.64	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  141681	   45963	     912	   99.89	  100.00	   99.89	  100.00	  156.32	48826.00	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	19017743	  125361	    2904	   99.10	  100.00	   99.10	  100.00	 6810.40	18644942.91	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2299663	  145148	    2926	   86.43	   95.93	   90.10	  104.24	 1063.20	1898688.61	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  104671	   75837	    1504	   87.37	   99.73	   87.60	  100.27	  110.05	 4605.71	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  978433	   59797	    1194	   98.99	  100.00	   98.99	  100.00	  847.32	812816.83	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  143581	   52012	    1032	   99.90	  100.00	   99.90	  100.00	  140.13	42868.40	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   26688	   87040	    1725	   95.01	  100.00	   95.01	  100.00	   18.12	32027.27	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	 1318355	   86332	    1728	   99.65	  100.00	   99.65	  100.00	  774.34	1080580.84	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 2782968	  153905	    3114	   98.39	  100.00	   98.39	  100.00	  941.27	2353512.57	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	 1166808	   87484	    1749	   98.86	  100.00	   98.86	  100.00	  693.23	928761.52	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	 1224899	   73338	    1467	   96.46	  100.00	   96.46	  100.00	  933.80	1021455.71	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   69651	   24502	     486	  100.00	  100.00	  100.00	  100.00	  143.87	21649.07	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 2459384	  156079	    3150	   98.95	  100.00	   98.95	  100.00	  809.08	2028401.94	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  584339	   76766	    1528	   84.95	   94.63	   89.76	  105.67	  525.09	389695.85	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  671678	   61294	    1221	   97.05	  100.00	   97.05	  100.00	  604.14	508297.52	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  201513	   96757	    1920	   72.86	   74.90	   97.29	  133.52	  110.24	36790.91	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	    6895	   25120	     498	  100.00	  100.00	  100.00	  100.00	   13.88	10374.93	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3403261	  142821	    2904	   95.11	   99.97	   95.14	  100.03	 1494.45	2997805.77	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	 1314996	   69538	    1392	   97.70	  100.00	   97.70	  100.00	 1014.81	1120350.40	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  202209	   77444	    1537	   79.83	   89.59	   89.11	  111.62	  202.49	55662.06	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	 1849887	  153230	    3078	   96.69	  100.00	   96.69	  100.00	  667.44	1437082.27	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	 8786754	   72602	    1542	   99.87	  100.00	   99.87	  100.00	 5323.94	8571326.60	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  134873	   40066	     795	   99.87	  100.00	   99.87	  100.00	  170.82	51378.89	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    5277	   42831	     849	   88.46	   98.00	   90.26	  102.04	    8.60	29315.88	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  113739	   41888	     831	   99.16	   99.64	   99.52	  100.36	  139.26	33172.12	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   27599	  128556	    2547	   88.65	   92.97	   95.35	  107.56	   14.22	65271.19	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   24047	   87648	    1737	   83.71	   89.00	   94.05	  112.35	   16.22	36215.51	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  496177	   61829	    1230	   99.59	  100.00	   99.59	  100.00	  407.62	338092.32	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	   33070	   27687	     549	   99.64	  100.00	   99.64	  100.00	   61.32	  476.80	1.0e-26
