#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  248505	    4403	    1486	   81.49	   92.46	   88.14	  108.15	  237.03	235602.41	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  135435	    4597	    1529	   84.11	   94.38	   89.12	  105.96	  131.76	122247.39	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  742746	    8117	    2926	   77.99	   88.31	   88.31	  113.24	  348.25	718743.66	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   83445	    4551	    1504	   81.85	   92.55	   88.43	  108.05	   86.38	70730.95	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   49505	    5243	    1725	   95.25	  100.00	   95.25	  100.00	   33.46	35782.53	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  470807	    4396	    1528	   81.68	   92.02	   88.76	  108.68	  425.55	457779.13	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   57771	    3707	    1221	   99.34	  100.00	   99.34	  100.00	   48.37	47543.81	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   35807	    5847	    1920	   72.24	   74.11	   97.47	  134.93	   19.59	21548.66	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2387818	    6217	    2904	   96.18	   99.93	   96.24	  100.07	 1007.35	2369231.06	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  114732	    4633	    1537	   82.50	   92.58	   89.11	  108.01	  113.32	101551.20	1.0e-26
