#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   39225	   95494	    1486	   70.19	   80.28	   87.43	  124.56	   40.17	23502.68	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 2810289	  197486	    3123	   96.16	  100.00	   96.16	  100.00	 1014.68	2269695.19	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	12174620	   91893	    1542	   99.87	  100.00	   99.87	  100.00	 7633.80	11901692.18	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   44332	   98256	    1529	   73.84	   84.57	   87.32	  118.25	   44.20	20393.36	1.0e-26
CARD|AFS44742.1 TEM-201 [Escherichia coli]	    1166	   55329	     861	   81.53	   82.58	   98.73	  121.10	    1.40	51927.91	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  419829	   82511	    1287	  100.00	  100.00	  100.00	  100.00	  327.77	226505.91	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  628412	   58388	     912	   99.89	  100.00	   99.89	  100.00	  694.61	473103.18	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	24635890	  159217	    2904	   99.07	  100.00	   99.07	  100.00	 8786.73	24162327.60	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1549510	  186435	    2926	   90.09	   99.01	   90.99	  101.00	  695.52	1070293.25	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	 1380170	   76105	    1194	   99.08	  100.00	   99.08	  100.00	 1194.04	1167763.58	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  732039	   66032	    1032	   99.90	  100.00	   99.90	  100.00	  715.02	555795.40	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	 1924591	  109802	    1728	   99.42	  100.00	   99.42	  100.00	 1135.53	1618888.50	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 3577449	  195997	    3114	   97.30	  100.00	   97.30	  100.00	 1253.82	3030178.72	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	 1711630	  111281	    1749	   98.06	  100.00	   98.06	  100.00	 1043.85	1404959.02	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	 1815304	   93270	    1467	   97.61	  100.00	   97.61	  100.00	 1335.55	1553725.36	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  227390	   31184	     486	  100.00	  100.00	  100.00	  100.00	  470.03	148879.96	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 3420144	  198456	    3150	   98.76	  100.00	   98.76	  100.00	 1133.94	2868310.35	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   17839	   78467	    1221	   99.84	  100.00	   99.84	  100.00	   14.75	38167.48	1.0e-26
CARD|AAC32891.1 TEM-28 [Escherichia coli]	    1269	   55329	     861	   74.45	   75.49	   98.62	  132.46	    1.55	51636.42	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2134148	  184378	    2904	   91.49	   99.93	   91.56	  100.07	  932.72	1639661.92	1.0e-26
