#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  117909	  114425	    1486	   80.62	   91.72	   87.89	  109.02	  118.83	   52.22	1.0e-12
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 2997619	  237167	    3123	   96.93	  100.00	   96.93	  100.00	 1056.61	2355671.61	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1655178	  117828	    1542	   99.61	  100.13	   99.48	   99.87	 1071.49	1333015.44	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    5592	   46905	     609	   79.31	   90.80	   87.34	  110.13	   12.07	32511.67	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   87606	  117756	    1529	   85.87	   95.62	   89.81	  104.58	   86.73	 4426.61	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   85253	   99110	    1287	  100.00	  100.00	  100.00	  100.00	   66.43	 1041.63	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  144765	   70201	     912	   99.89	  100.00	   99.89	  100.00	  159.66	25863.29	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	31299860	  188869	    2904	   99.10	  100.00	   99.10	  100.00	11185.30	30737782.21	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1338114	  224059	    2926	   82.84	   92.00	   90.04	  108.69	  607.68	794481.17	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   71723	  115839	    1504	   73.47	   83.78	   87.70	  119.37	   80.08	10376.55	1.0e-26
CARD|BAJ17544.1 CMY-59 [Escherichia coli]	  719690	   91193	    1188	   93.01	   93.35	   99.64	  107.12	  607.34	487132.91	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	 1595236	   91251	    1194	   98.99	  100.00	   98.99	  100.00	 1381.22	1341229.99	1.0e-26
