#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  126566	   32237	    1486	   83.38	   93.41	   89.27	  107.06	  128.18	56030.79	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  734676	   67062	    3123	   96.16	  100.00	   96.16	  100.00	  265.38	555927.76	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 3958119	   31179	    1542	   99.87	  100.00	   99.87	  100.00	 2489.47	3865556.16	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  319223	   33057	    1529	   85.42	   95.95	   89.03	  104.23	  308.02	232458.90	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   17469	   27972	    1287	  100.00	  100.00	  100.00	  100.00	   13.60	 2427.69	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	   32084	   19813	     912	  100.00	  100.00	  100.00	  100.00	   35.27	 2901.05	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 7563577	   54717	    2904	   99.07	  100.00	   99.07	  100.00	 2692.74	7400995.13	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  982298	   62547	    2926	   88.55	   98.67	   89.75	  101.35	  466.08	809631.42	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   35322	   32680	    1504	   74.67	   85.31	   87.53	  117.23	   36.64	  102.57	1.0e-23
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  373572	   25786	    1194	   99.08	  100.00	   99.08	  100.00	  322.05	302873.00	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	   25280	   22424	    1032	   99.90	  100.00	   99.90	  100.00	   24.64	  170.91	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	   23563	   10688	     492	   96.14	  100.00	   96.14	  100.00	   51.70	 4838.92	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   10449	   37502	    1725	   95.59	  100.00	   95.59	  100.00	    7.09	15263.45	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  526244	   37225	    1728	   99.42	  100.00	   99.42	  100.00	  309.68	424405.77	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 1112952	   66414	    3114	   97.30	  100.00	   97.30	  100.00	  388.78	928667.62	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  468512	   37716	    1749	   98.06	  100.00	   98.06	  100.00	  284.45	366602.46	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  521375	   31602	    1467	   97.61	  100.00	   97.61	  100.00	  382.57	433792.81	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   11069	   10560	     486	  100.00	  100.00	  100.00	  100.00	   22.87	   11.94	5.5e-04
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  960409	   67368	    3150	   98.76	  100.00	   98.76	  100.00	  317.45	775966.44	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   87781	   33171	    1528	   80.89	   92.15	   87.78	  108.52	   84.30	24655.48	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  139845	   26479	    1221	   99.84	  100.00	   99.84	  100.00	  115.30	77268.97	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	    9800	   10821	     498	  100.00	  100.00	  100.00	  100.00	   19.71	   50.64	1.0e-11
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1422815	   61584	    2904	   93.22	  100.21	   93.02	   99.79	  673.38	1248281.34	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  531031	   29980	    1392	   97.49	  100.00	   97.49	  100.00	  412.39	447498.36	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	   49029	   33390	    1537	   79.64	   89.00	   89.47	  112.35	   49.77	 2967.36	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	  649694	   66195	    3078	   94.02	  100.00	   94.02	  100.00	  248.70	475591.33	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    4527	   10757	     495	   94.95	  100.00	   94.95	  100.00	   10.76	 2539.91	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   99895	   17250	     795	  100.00	  100.00	  100.00	  100.00	  125.94	58304.77	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   76277	   18039	     831	   98.92	  100.00	   98.92	  100.00	   95.54	35960.13	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	    3323	   31677	    1457	   92.31	   93.48	   98.75	  106.98	    2.39	22970.02	1.0e-26
