#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  200226	    6696	    1486	   74.29	   85.67	   86.72	  116.73	  198.19	181003.09	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    3807	    2789	     609	   71.10	   81.28	   87.47	  123.03	    9.06	  156.94	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  152936	    6918	    1529	   78.94	   91.11	   86.65	  109.76	  159.73	133378.72	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	   62471	    3487	     765	  100.00	  100.00	  100.00	  100.00	   81.84	52747.31	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1676465	   11529	    2926	   78.74	   88.86	   88.62	  112.54	  772.57	1642190.15	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   43477	    6868	    1504	   70.68	   79.59	   88.81	  125.65	   46.25	26619.72	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   58747	    7868	    1725	   94.49	  100.00	   94.49	  100.00	   39.93	38859.60	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  464017	    6730	    1528	   80.69	   92.47	   87.26	  108.14	  420.88	444209.39	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   24907	    5584	    1221	  100.00	  100.00	  100.00	  100.00	   20.45	12245.19	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 4378630	    8421	    2904	   95.70	   99.93	   95.76	  100.07	 1828.42	4353429.84	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	     377	    2267	     495	   76.97	   77.37	   99.48	  129.24	    0.77	 1351.85	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   38260	    3631	     795	  100.00	  100.00	  100.00	  100.00	   48.21	28625.38	1.0e-26
