#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   69314	   17394	    2637	   83.16	   92.98	   89.44	  107.54	   36.10	31089.02	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  188670	    9729	    1486	   83.04	   93.07	   89.23	  107.45	  189.14	161390.47	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   77383	   20594	    3123	   93.63	  100.00	   93.63	  100.00	   32.22	32915.73	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   66024	   10083	    1529	   89.27	   97.58	   91.49	  102.48	   64.63	41117.96	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    3259	    8517	    1287	   95.03	   95.10	   99.92	  105.15	    2.54	 2348.12	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	    3832	    6034	     912	   99.89	  100.00	   99.89	  100.00	    4.21	  491.75	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	    6794	    5060	     765	   70.33	   75.95	   92.60	  131.67	   10.04	  253.38	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 2798622	   16105	    2904	   97.28	   99.93	   97.35	  100.07	 1051.36	2750674.47	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1275129	   17944	    2926	   83.77	   95.11	   88.07	  105.14	  611.41	1222292.98	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   54308	    9925	    1504	   71.61	   80.65	   88.79	  123.99	   59.54	30667.22	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   31510	    7888	    1194	   99.08	  100.00	   99.08	  100.00	   27.76	14161.81	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	    5818	    6828	    1032	   99.90	  100.00	   99.90	  100.00	    5.68	   80.71	1.0e-18
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    4926	   11417	    1725	   92.35	   97.16	   95.05	  102.92	    3.50	 2578.16	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  124911	   11357	    1728	   92.59	  100.00	   92.59	  100.00	   89.70	94625.53	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   84491	   20526	    3114	   98.52	  100.00	   98.52	  100.00	   28.92	38960.41	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   32502	   11557	    1749	   98.74	  100.00	   98.74	  100.00	   20.80	 9956.28	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   40070	    9688	    1467	   97.61	  100.00	   97.61	  100.00	   29.54	18549.90	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	     867	    3215	     486	   91.77	   91.77	  100.00	  108.97	    1.79	 1351.32	1.0e-26
