#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   14827	   10538	    2637	   84.53	   93.29	   90.61	  107.20	    7.43	  725.17	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  420346	    5703	    1486	   78.67	   89.50	   87.89	  111.73	  408.03	403539.67	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   21880	   12474	    3123	   98.17	   99.68	   98.49	  100.32	    8.04	 2575.19	1.0e-26
CARD|CAE51638.1 APH(3')-Ia [Serratia marcescens]	    6868	    3261	     816	   99.26	  100.00	   99.26	  100.00	    8.57	 1284.33	1.0e-26
CARD|AGK40892.1 TEM-207 [Escherichia coli]	    5460	    3441	     861	   98.37	   98.37	  100.00	  101.65	    6.36	  457.69	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    8730	    2433	     609	   82.92	   94.09	   88.13	  106.28	   20.39	 3551.73	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  151503	    6027	    1529	   81.49	   91.89	   88.68	  108.83	  153.63	134343.61	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    1900	    5146	    1287	   78.71	   78.71	  100.00	  127.05	    1.48	 1496.06	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  579007	   10975	    2904	   96.97	  100.07	   96.90	   99.93	  220.35	546897.17	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1378534	   10157	    2926	   83.49	   93.23	   89.55	  107.26	  637.72	1348357.37	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   90974	    5963	    1504	   73.54	   84.64	   86.88	  118.15	   92.40	74550.46	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    6555	    4772	    1194	   98.83	  100.00	   98.83	  100.00	    5.99	  280.42	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    2944	    6899	    1725	   83.77	   88.12	   95.07	  113.49	    1.99	 1589.18	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   27862	    6894	    1728	   94.21	  100.00	   94.21	  100.00	   19.29	12649.06	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   18625	   12442	    3114	   97.17	   98.68	   98.47	  101.33	    6.34	 1230.49	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	    9014	    6991	    1749	   98.34	   99.03	   99.31	  100.98	    5.59	  255.70	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   11029	    5862	    1467	   98.23	  100.00	   98.23	  100.00	    7.89	 1580.57	1.0e-26
