#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  445167	    7670	    1486	   81.36	   92.53	   87.93	  108.07	  445.54	422674.52	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	    4475	   16661	    3123	   77.62	   80.50	   96.42	  124.22	    1.63	 7025.94	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  140202	    8072	    1529	   84.57	   95.23	   88.80	  105.01	  143.74	117743.00	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  187214	   15287	    2904	   94.35	   99.86	   94.48	  100.14	   92.76	145968.89	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1966662	   13398	    2926	   78.95	   89.44	   88.27	  111.81	  953.61	1926830.13	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  153921	    7932	    1504	   82.25	   94.61	   86.93	  105.69	  169.40	131679.15	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    2130	    6366	    1194	   77.97	   78.73	   99.04	  127.02	    1.85	 2112.24	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   14653	    9191	    1725	   95.30	  100.00	   95.30	  100.00	   10.25	 1251.14	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    2165	    9215	    1728	   71.41	   71.99	   99.20	  138.91	    1.28	 4367.88	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	    2606	    9327	    1749	   75.59	   77.30	   97.78	  129.36	    1.60	 3785.60	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	    2191	    7822	    1467	   83.98	   85.55	   98.17	  116.89	    1.58	 3167.26	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	    7051	   16802	    3150	   93.52	   95.08	   98.36	  105.18	    2.37	 3986.29	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  180763	    8043	    1528	   76.37	   86.45	   88.34	  115.67	  172.52	158004.08	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   77176	    6475	    1221	   99.34	  100.00	   99.34	  100.00	   64.61	59755.62	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   13354	   10231	    1920	   75.42	   77.55	   97.25	  128.95	    7.54	  413.30	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2238776	   12993	    2904	   92.94	  100.00	   92.94	  100.00	 1097.36	2200096.77	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    3130	    7422	    1392	   93.25	   95.91	   97.23	  104.27	    2.46	 1745.79	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  660291	    7806	    1537	   80.55	   93.30	   86.33	  107.18	  620.80	637235.17	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    1075	    2638	     495	   89.09	   90.10	   98.88	  110.99	    2.23	  658.47	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	   98218	    8165	    1542	   92.09	   99.94	   92.15	  100.06	   94.18	76227.56	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  187684	    4181	     795	  100.00	  100.00	  100.00	  100.00	  237.35	175504.14	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  169501	    4376	     831	  100.00	  100.00	  100.00	  100.00	  205.00	156811.61	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	  256900	    4191	     801	   99.88	  100.00	   99.88	  100.00	  334.51	244594.09	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   14614	    9255	    1737	   86.59	   90.73	   95.43	  110.22	    9.72	 1203.13	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    1621	    4382	     822	   86.01	   88.44	   97.25	  113.07	    2.16	 1270.14	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	    4068	   16613	    3114	   72.38	   73.47	   98.51	  136.10	    1.36	 7610.18	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    3619	    4061	     762	   99.87	  100.13	   99.74	   99.87	    4.81	   25.53	4.4e-07
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	    5090	   10942	    2052	   87.82	   90.59	   96.93	  110.38	    2.75	 2136.31	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	    1346	    4206	     789	   97.34	   98.61	   98.71	  101.41	    1.84	 1473.62	1.0e-26
CARD|AET35493.1 OXA-347 [uncultured bacterium]	    7643	    4396	     825	  100.00	  100.00	  100.00	  100.00	    9.31	  875.46	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    1548	    3454	     648	   84.57	   85.19	   99.28	  117.39	    2.45	  726.58	1.0e-26
CARD|ABG86067.1 Clostridium perfringens mprF [Clostridium perfringens SM101]	    3181	    9118	    1710	   78.71	   78.95	   99.70	  126.67	    1.88	 2866.42	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	    2016	    3854	     723	   86.72	   89.21	   97.21	  112.09	    3.03	  575.67	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	 1658237	    9269	    1974	   97.37	  100.00	   97.37	  100.00	  931.29	1630633.16	1.0e-26
CARD|AAA21532.1 cepA beta-lactamase [Bacteroides fragilis]	    2931	    4813	     903	   86.05	   91.03	   94.53	  109.85	    4.00	  457.76	1.0e-26
CARD|BAB38442 Escherichia coli LamB [Escherichia coli O157:H7 str. Sakai]	    3353	    7149	    1341	   80.61	   82.40	   97.83	  121.36	    2.67	 1372.59	1.0e-26
