#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   42580	   66888	    2637	   78.50	   88.47	   88.73	  113.03	   22.29	 5397.97	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 1272614	   32019	    1287	  100.00	  100.00	  100.00	  100.00	  992.47	1179699.91	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 3402388	   21938	     912	  100.00	  100.00	  100.00	  100.00	 3744.60	3337133.41	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 1145206	   72435	    2904	   97.04	   99.93	   97.11	  100.07	  435.68	945135.08	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 4040871	   69722	    2926	   83.25	   91.97	   90.52	  108.73	 1842.68	3836433.48	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 4108669	   24546	    1032	   99.90	  100.00	   99.90	  100.00	 4010.32	4035613.10	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   53710	   43808	    1728	   85.88	   95.08	   90.32	  105.17	   41.67	 1005.30	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 1416080	   12060	     486	  100.00	  100.00	  100.00	  100.00	 2925.59	1380305.62	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	  216624	   12588	     498	  100.00	  100.00	  100.00	  100.00	  436.99	181624.65	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 5965189	   67046	    2904	   91.29	  100.07	   91.23	   99.93	 2633.07	5767031.56	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  395428	   38887	    1542	   95.07	   99.61	   95.44	  100.39	  339.01	292692.84	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 3201328	   19185	     795	  100.00	  100.00	  100.00	  100.00	 4043.22	3144230.02	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 2890497	   20153	     831	  100.00	  100.00	  100.00	  100.00	 3491.01	2830594.79	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   22779	   31191	    1230	   78.46	   81.87	   95.83	  122.14	   21.17	 1311.40	1.0e-26
