#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   48687	   17312	    2637	   85.32	   94.88	   89.93	  105.40	   24.49	14914.35	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  294174	    9611	    1486	   82.50	   94.48	   87.32	  105.84	  275.10	266556.30	1.0e-26
CARD|AWX35642.1 CFE-2 [Citrobacter freundii]	    7835	    7537	    1146	   73.91	   76.44	   96.69	  130.82	    7.16	    5.76	1.6e-02
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    2066	    4006	     609	   76.19	   87.03	   87.55	  114.91	    4.67	  619.87	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   63078	   10025	    1529	   83.52	   93.59	   89.24	  106.85	   62.58	38500.89	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    3066	    8467	    1287	   92.07	   92.15	   99.92	  108.52	    2.38	 2529.89	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	    3495	    5999	     912	  100.00	  100.00	  100.00	  100.00	    3.84	  660.63	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 1646502	   17280	    2904	   96.59	  100.07	   96.52	   99.93	  641.77	1595377.04	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1947233	   17073	    2926	   81.58	   92.45	   88.24	  108.17	  903.69	1896606.96	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  111338	    9833	    1504	   77.86	   88.56	   87.91	  112.91	  119.78	85029.18	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	    8945	    6787	    1032	   99.90	  100.00	   99.90	  100.00	    8.72	  296.02	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   53944	   11337	    1728	   91.09	   98.73	   92.26	  101.29	   38.40	27807.64	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   15424	   11501	    1749	   73.93	   86.28	   85.69	  115.90	   13.86	  571.52	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	    1595	    3196	     486	  100.00	  100.00	  100.00	  100.00	    3.29	  535.51	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   55276	   20676	    3150	   80.54	   91.59	   87.94	  109.19	   25.19	15761.11	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  197232	    9940	    1528	   78.14	   88.15	   88.64	  113.44	  176.38	169319.20	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  828756	    7645	    1221	   99.92	  100.00	   99.92	  100.00	  685.33	806099.42	1.0e-26
