#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  425570	   26312	    1486	   78.26	   89.70	   87.25	  111.48	  408.10	352760.36	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  738062	   54958	    3123	   96.93	  100.00	   96.93	  100.00	  259.03	588421.92	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    1991	   10879	     609	   74.55	   81.94	   90.98	  122.04	    4.44	 6138.25	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  133206	   27246	    1529	   81.62	   92.67	   88.07	  107.90	  133.15	69973.16	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 5529772	   45742	    2904	   99.10	  100.00	   99.10	  100.00	 1978.30	5394047.03	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2570274	   49423	    2926	   80.66	   91.11	   88.52	  109.75	 1149.68	2425733.64	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   90000	   26825	    1504	   77.59	   88.63	   87.55	  112.83	   91.55	34161.64	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  335517	   21181	    1194	   98.99	  100.00	   98.99	  100.00	  290.36	277004.22	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    2895	   30828	    1725	   72.70	   76.87	   94.57	  130.09	    2.02	23137.30	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  401028	   30617	    1728	   99.65	  100.00	   99.65	  100.00	  235.42	317863.61	1.0e-26
