#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  301250	   11660	    1486	   80.55	   89.17	   90.34	  112.15	  279.55	268006.68	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  198052	   24645	    3123	   98.91	  100.00	   98.91	  100.00	   65.52	135025.65	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  984416	   11694	    1542	   98.44	  100.00	   98.44	  100.00	  585.49	949881.00	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    1841	    4847	     609	   80.62	   89.49	   90.09	  111.74	    4.17	 1351.28	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  118620	   12105	    1529	   83.71	   94.96	   88.15	  105.30	  120.77	86787.38	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 1344940	   21632	    2904	   99.55	  100.00	   99.55	  100.00	  480.72	1281411.56	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1853621	   21223	    2926	   79.84	   89.03	   89.67	  112.32	  847.98	1790910.97	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   92109	   11922	    1504	   76.13	   87.43	   87.07	  114.37	   85.14	61806.25	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   76511	    9471	    1194	   99.75	  100.00	   99.75	  100.00	   64.68	52270.13	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	     751	    3916	     492	   73.78	   79.67	   92.60	  125.51	    2.26	 2146.45	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   10190	   13730	    1725	   95.42	  100.00	   95.42	  100.00	    6.93	  524.00	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   98453	   13695	    1728	   99.65	  100.00	   99.65	  100.00	   57.68	64056.33	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  236859	   24527	    3114	   98.52	  100.00	   98.52	  100.00	   79.14	172482.24	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  100359	   13860	    1749	   99.03	  100.00	   99.03	  100.00	   58.69	65504.70	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  101671	   11623	    1467	   98.23	  100.00	   98.23	  100.00	   72.21	71569.53	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  196407	   24860	    3150	   99.21	  100.00	   99.21	  100.00	   63.68	132997.87	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  605040	   11811	    1528	   79.38	   90.38	   87.83	  110.64	  491.43	570509.92	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  221111	    9617	    1221	  100.00	  100.00	  100.00	  100.00	  181.84	193861.46	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2730857	   20083	    2904	   94.63	   99.97	   94.66	  100.03	 1200.20	2671194.44	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  109947	   11024	    1392	   99.07	  100.00	   99.07	  100.00	   80.95	80891.26	1.0e-26
CARD|NP_359110.1 Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin [Streptococcus pneumoniae R6]	    4172	   16387	    2058	   88.29	   94.85	   93.08	  105.43	    2.64	 7258.12	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  180643	   12132	    1537	   75.02	   85.23	   88.02	  117.33	  168.98	147300.44	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	  187171	   24302	    3078	   98.90	  100.00	   98.90	  100.00	   62.69	125434.36	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   23891	    6321	     795	  100.00	  100.00	  100.00	  100.00	   30.18	10217.28	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    2902	    6757	     849	   93.76	  100.24	   93.54	   99.76	    4.63	 1539.10	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   12376	    6611	     831	   99.16	   99.16	  100.00	  100.85	   14.95	 1750.09	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	  201502	    6314	     801	   99.25	  100.00	   99.25	  100.00	  262.90	183326.14	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	    7806	   13827	    1737	   84.51	   88.89	   95.08	  112.50	    5.25	 1676.05	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   27275	    9780	    1230	   95.12	   95.37	   99.74	  104.86	   22.23	 8259.56	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	   57648	    6525	     822	   98.78	  100.00	   98.78	  100.00	   72.24	40725.62	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	  201849	   24569	    3114	   98.94	  100.00	   98.94	  100.00	   66.71	138804.54	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	   42035	    5266	     663	   98.79	  100.00	   98.79	  100.00	   65.44	28579.98	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	   73226	    9782	    1233	   97.57	  100.00	   97.57	  100.00	   63.22	48490.04	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	  144927	   16228	    2052	   98.39	  100.00	   98.39	  100.00	   73.67	102777.75	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	   48748	    6266	     789	   99.62	  100.00	   99.62	  100.00	   62.56	32804.36	1.0e-26
CARD|AAM09851.1 vanRD [Enterococcus faecium]	    3782	    5563	     699	   94.56	  100.00	   94.56	  100.00	    6.75	  339.53	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	   60970	   17940	    2259	   91.24	   91.50	   99.71	  109.29	   27.09	23463.99	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	   34068	    5149	     648	   99.54	  100.00	   99.54	  100.00	   53.28	21323.64	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	   42008	    5028	     633	   99.21	  100.00	   99.21	  100.00	   68.03	29072.64	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	  107766	   17899	    2259	   99.91	  100.00	   99.91	  100.00	   47.93	64265.47	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	  113469	   20820	    2628	   99.70	  100.00	   99.70	  100.00	   43.72	63919.37	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	   66770	    8999	    1134	   97.44	  100.00	   97.44	  100.00	   62.90	44047.20	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	   42224	    5743	     723	   98.06	  100.00	   98.06	  100.00	   61.66	27743.96	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	  361755	   15446	    1974	   95.74	   99.95	   95.79	  100.05	  219.24	317945.16	1.0e-26
CARD|BAA15934.1 baeS [Escherichia coli str. K-12 substr. W3110]	   85029	   11133	    1404	   99.93	  100.00	   99.93	  100.00	   60.87	56784.55	1.0e-26
CARD|NP_358469.1 pmrA [Streptococcus pneumoniae R6]	    3841	    9552	    1200	   84.58	   90.50	   93.46	  110.50	    4.05	 2435.64	1.0e-26
CARD|AAA98096.1 ErmT [Plasmid pGT633]	   11334	    5847	     735	   99.73	  100.00	   99.73	  100.00	   15.65	 1751.78	1.0e-26
CARD|BAB38442 Escherichia coli LamB [Escherichia coli O157:H7 str. Sakai]	   87237	   10632	    1341	   99.33	  100.00	   99.33	  100.00	   66.89	59959.89	1.0e-26
CARD|APB87301 porin OmpC [Escherichia coli]	   54000	    8766	    1104	   99.46	  100.00	   99.46	  100.00	   50.75	32597.68	1.0e-26
CARD|AAC76298.1 acrF [Escherichia coli str. K-12 substr. MG1655]	  184143	   24519	    3105	   99.07	  100.00	   99.07	  100.00	   60.86	122108.83	1.0e-26
CARD|NP_417169.1 emrR [Escherichia coli str. K-12 substr. MG1655]	   30328	    4220	     531	  100.00	  100.00	  100.00	  100.00	   57.26	19728.82	1.0e-26
