#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  518656	    6641	    1486	   80.01	   92.40	   86.60	  108.23	  531.47	499068.53	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  205740	    7017	    1529	   82.73	   93.20	   88.77	  107.30	  203.04	185613.30	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   98283	   13455	    2904	   88.67	   96.83	   91.57	  103.27	   50.22	64397.82	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1793749	   11647	    2926	   79.97	   90.60	   88.27	  110.37	  867.43	1759107.80	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  153874	    6932	    1504	   79.52	   91.29	   87.11	  109.54	  162.52	134271.34	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  238820	    6993	    1528	   80.04	   91.30	   87.67	  109.53	  208.74	218635.44	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   85003	    5659	    1221	   99.59	  100.00	   99.59	  100.00	   70.75	69436.44	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  199037	    8818	    1920	   99.58	  100.00	   99.58	  100.00	  108.46	174078.47	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1670727	   11697	    2904	   92.29	   99.93	   92.35	  100.07	  829.37	1635960.86	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  704278	    6759	    1537	   82.76	   94.47	   87.60	  105.85	  657.81	684256.94	1.0e-26
