#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  514448	    8388	    1486	   86.81	   97.31	   89.21	  102.77	  482.76	489820.73	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    3878	    3556	     609	   93.27	  100.00	   93.27	  100.00	    8.05	   13.92	1.9e-04
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  166971	    8835	    1529	   83.98	   94.83	   88.55	  105.45	  170.55	142239.66	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   44854	   16927	    2904	   94.18	   97.49	   96.61	  102.58	   22.51	12623.60	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3311968	   13374	    2926	   82.02	   91.87	   89.29	  108.85	 1489.79	3272059.20	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   85679	    8738	    1504	   77.33	   87.10	   88.78	  114.81	   90.08	62698.81	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  241398	    8786	    1528	   80.82	   90.31	   89.49	  110.72	  223.00	216273.26	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  379439	    6955	    1221	   99.75	  100.00	   99.75	  100.00	  315.20	359073.80	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  749182	   10666	    1920	   99.48	  100.00	   99.48	  100.00	  403.00	717780.48	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 4278360	   12193	    2904	   93.56	  100.03	   93.53	   99.97	 1947.22	4241918.52	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  752996	    8535	    1537	   78.14	   90.37	   86.47	  110.66	  656.17	727772.16	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    1242	    2890	     495	   89.49	   96.57	   92.68	  103.56	    3.12	  657.90	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  555936	    8680	    1542	   91.76	   99.35	   92.36	  100.65	  419.98	530429.09	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	    6382	    4642	     795	  100.00	  100.00	  100.00	  100.00	    8.05	  274.63	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	   10671	    4956	     849	   90.22	  100.00	   90.22	  100.00	   17.56	 2090.02	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	    6249	    4852	     831	   90.01	   90.01	  100.00	  111.10	    7.53	  175.71	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	    1869	    8512	    1457	   79.00	   79.62	   99.22	  125.60	    1.32	 4251.12	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    3064	   10165	    1740	   89.89	   93.62	   96.01	  106.81	    2.00	 3812.28	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    1755	    4450	     762	   93.44	   98.43	   94.93	  101.60	    2.69	 1170.94	1.0e-26
