#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   84798	    7659	    1486	   79.48	   88.63	   89.67	  112.83	   85.95	64358.76	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	    5113	   16202	    3123	   76.82	   80.21	   95.77	  124.67	    1.91	 5769.23	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  101669	    7870	    1529	   87.18	   96.73	   90.13	  103.38	  105.43	80318.62	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  361305	    6495	    1287	  100.00	  100.00	  100.00	  100.00	  281.20	342276.17	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  546425	    4537	     912	   99.89	  100.00	   99.89	  100.00	  601.89	532961.86	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  107893	   14949	    2904	   97.21	  100.03	   97.18	   99.97	   42.66	70320.80	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1566646	   13419	    2926	   83.22	   92.04	   90.42	  108.65	  724.34	1526842.60	1.0e-26
CARD|NR_114659.1_1_1441 Mycobacterium chelonae 16S rRNA mutation conferring resistance to kanamycin A [Mycobacterium]	   49025	    7446	    1441	   70.09	   80.99	   86.55	  123.48	   52.41	30612.55	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    2124	    6191	    1194	   83.00	   83.84	   99.00	  119.28	    1.85	 1989.47	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  537538	    5138	    1032	   99.90	  100.00	   99.90	  100.00	  523.09	522317.56	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    3236	    8945	    1725	   82.26	   87.19	   94.35	  114.69	    2.23	 2676.30	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    5907	    8959	    1728	   97.16	  100.00	   97.16	  100.00	    3.96	  626.81	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	    6360	   16154	    3114	   75.95	   77.52	   97.97	  129.00	    2.20	 4260.62	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  267845	    2469	     486	  100.00	  100.00	  100.00	  100.00	  551.76	260526.10	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	    6175	   16341	    3150	   88.32	   91.97	   96.03	  108.73	    2.43	 4590.15	1.0e-26
CARD|AAA24786.1 vanC [Enterococcus gallinarum]	    2728	    5350	    1032	   93.02	   93.51	   99.48	  106.94	    2.69	  851.45	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  238739	    7785	    1528	   80.37	   89.33	   89.96	  111.94	  220.40	216367.07	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   10165	    9952	    1920	   78.65	   83.39	   94.32	  119.93	    6.22	    2.24	1.3e-01
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1893974	   12952	    2904	   91.91	  100.07	   91.84	   99.93	  859.86	1855467.71	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    4931	    7217	    1392	   88.79	   93.89	   94.57	  106.50	    4.54	  430.20	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	   76746	    7926	    1537	   77.55	   88.09	   88.04	  113.52	   81.42	55933.90	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	    5359	   15968	    3078	   77.26	   81.42	   94.89	  122.83	    2.14	 5277.60	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	     929	    2566	     495	   89.29	   94.14	   94.85	  106.22	    2.24	  766.95	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  100018	    7938	    1542	   92.15	   97.60	   94.42	  102.46	   89.51	78536.77	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  140128	    4079	     795	   99.87	  100.00	   99.87	  100.00	  177.24	128351.07	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	     710	    4402	     849	   76.09	   83.86	   90.73	  119.24	    1.31	 2666.67	1.0e-26
CARD|AAF61331.1 vanXYC [Enterococcus gallinarum]	    2129	    2970	     573	   99.65	   99.83	   99.83	  100.17	    3.78	  138.86	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  135281	    4265	     831	   99.76	   99.76	  100.00	  100.24	  163.14	123005.04	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	    6424	    7553	    1457	   95.68	   98.08	   97.55	  101.96	    4.88	   91.26	1.0e-20
CARD|CAE00499.1 cdeA [Clostridium difficile]	   20238	    6866	    1326	   99.70	  100.00	   99.70	  100.00	   15.43	 6596.09	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	    2064	    3795	     732	   90.03	   90.30	   99.70	  110.74	    2.85	  511.43	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   35346	    4142	     801	   98.75	  100.00	   98.75	  100.00	   45.64	24656.52	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  137640	    2817	     549	   99.64	  100.00	   99.64	  100.00	  253.87	129413.75	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    1977	    4261	     822	   94.53	   97.08	   97.37	  103.01	    2.74	  836.75	1.0e-26
