#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	    5403	   79052	    3123	   75.57	   78.00	   96.88	  128.20	    1.90	64225.66	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1573345	   38078	    1542	   97.15	  100.13	   97.02	   99.87	 1105.78	1462709.63	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  796458	   38214	    1529	   73.32	   84.83	   86.43	  117.89	  808.73	688813.93	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  112151	   73382	    2904	   99.48	   99.97	   99.52	  100.03	   39.41	 8100.73	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3334549	   70308	    2926	   73.62	   81.82	   89.97	  122.22	 1405.26	3129429.70	1.0e-26
CARD|BAJ17544.1 CMY-59 [Escherichia coli]	  251542	   29936	    1188	   99.49	   99.49	  100.00	  100.51	  212.01	174467.46	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    4648	   30201	    1194	   85.59	   86.26	   99.22	  115.92	    4.02	18737.14	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   10195	   78818	    3114	   79.90	   81.12	   98.50	  123.28	    3.44	52903.88	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	    4681	   44249	    1749	   74.84	   75.70	   98.87	  132.10	    2.79	31997.52	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	    9367	   79731	    3150	   80.54	   81.30	   99.06	  123.00	    3.07	55569.54	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	50351034	   17205	    2904	   96.32	   99.93	   96.38	  100.07	19353.91	50299440.06	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  179005	   35119	    1392	   98.13	  100.00	   98.13	  100.00	  135.92	96687.77	1.0e-26
CARD|AAK52606.1 cmlA6 [Pseudomonas aeruginosa]	    6520	   31870	    1260	   99.60	   99.60	  100.00	  100.40	    5.18	16740.02	1.0e-26
CARD|WP_001089072.1 tet(A) [Proteobacteria]	    5349	   30504	    1206	   95.61	   95.69	   99.91	  104.51	    4.45	17649.86	1.0e-26
CARD|AAS13767.1 Mrx [Aeromonas hydrophila]	   30806	   31327	    1239	  100.00	  100.00	  100.00	  100.00	   24.94	    4.38	3.6e-02
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    3905	   20789	     822	   94.28	   95.50	   98.73	  104.71	    5.01	11544.27	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	    8265	   78820	    3114	   85.84	   86.80	   98.89	  115.21	    2.72	57163.13	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	    1600	   16767	     663	   84.77	   86.43	   98.08	  115.71	    2.53	12525.01	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	    7605	   51918	    2052	   94.20	   97.61	   96.51	  102.45	    4.18	32990.40	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	    1228	   19955	     789	   72.75	   73.51	   98.97	  136.03	    1.59	16555.92	1.0e-26
CARD|ABB89122.1 dfrA5 [Salmonella enterica subsp. enterica serovar Enteritidis]	    3435	   11986	     474	  100.00	  100.00	  100.00	  100.00	    7.27	 4741.90	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    2162	   16387	     648	   90.28	   90.74	   99.49	  110.20	    3.40	10909.85	1.0e-26
