#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   77373	   28174	    2637	   86.73	   96.40	   89.97	  103.74	   40.29	22933.01	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  386630	   15692	    1486	   85.94	   97.31	   88.31	  102.77	  405.20	341999.90	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   47984	   33408	    3123	   95.52	  100.00	   95.52	  100.00	   19.76	 2610.18	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	   94393	   16458	    1542	   84.24	   85.60	   98.41	  116.82	   79.36	54793.04	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  335275	   16177	    1529	   85.48	   96.27	   88.79	  103.87	  338.96	289721.31	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    8884	   13777	    1287	  100.00	  100.00	  100.00	  100.00	    6.95	 1056.64	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  194121	    9696	     912	  100.00	  100.00	  100.00	  100.00	  213.75	166876.55	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 2256484	   28593	    2904	   97.35	  100.00	   97.35	  100.00	  863.39	2172134.83	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2367775	   28684	    2926	   85.68	   94.43	   90.73	  105.90	 1119.26	2283093.64	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  144809	   16023	    1504	   81.78	   93.09	   87.86	  107.43	  152.42	103125.19	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   19482	   12776	    1194	   95.23	  100.08	   95.15	   99.92	   20.38	 1393.88	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  188349	   10975	    1032	   99.90	  100.00	   99.90	  100.00	  183.93	157840.60	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  128234	   18390	    1725	   95.54	  100.00	   95.54	  100.00	   87.70	82290.06	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  106502	   18436	    1728	   93.58	  100.00	   93.58	  100.00	   78.35	62074.84	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   39582	   33322	    3114	   99.68	  100.00	   99.68	  100.00	   13.17	  537.51	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   29898	   18712	    1749	   97.37	  100.00	   97.37	  100.00	   21.01	 2573.96	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   14017	   15702	    1467	   97.75	   99.66	   98.08	  100.34	   10.20	   95.58	1.0e-21
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  108472	    5182	     486	  100.00	  100.00	  100.00	  100.00	  224.02	93869.99	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   80150	   33658	    3150	   94.54	  100.06	   94.48	   99.94	   33.99	18992.04	1.0e-26
CARD|AAA24786.1 vanC [Enterococcus gallinarum]	   35111	   11036	    1032	   99.81	  100.00	   99.81	  100.00	   34.37	12559.89	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  778585	   15906	    1528	   82.13	   93.00	   88.32	  107.53	  696.07	732140.34	1.0e-26
CARD|AFK73434.1 CMY-75 [Citrobacter freundii]	    5151	   12268	    1146	   80.63	   80.72	   99.89	  123.89	    4.51	 2908.44	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 7553299	   22670	    2904	   96.73	   99.93	   96.80	  100.07	 3163.40	7485558.72	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   53418	   14878	    1392	   94.83	  100.00	   94.83	  100.00	   51.42	21748.26	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  167343	   16361	    1537	   81.91	   92.97	   88.10	  107.56	  168.97	124087.50	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   47280	   32927	    3078	   94.12	  100.10	   94.03	   99.90	   21.15	 2568.37	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	   69046	    5285	     495	   98.99	  100.00	   98.99	  100.00	  144.23	54691.84	1.0e-26
