#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   36171	   36486	    1486	   78.47	   89.57	   87.60	  111.65	   37.31	    1.37	2.4e-01
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  404160	   76287	    3123	   96.16	  100.00	   96.16	  100.00	  145.56	223751.38	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 2173240	   36594	    1542	   99.74	  100.00	   99.74	  100.00	 1265.08	2065880.75	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	  119347	   11839	     483	   99.79	  100.00	   99.79	  100.00	  248.81	88102.73	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   81385	   37516	    1529	   70.90	   80.12	   88.49	  124.82	   80.92	16185.08	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  739697	   31249	    1287	  100.00	  100.00	  100.00	  100.00	  576.09	651014.41	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 2242885	   21613	     912	  100.00	  100.00	  100.00	  100.00	 2468.87	2178869.07	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 3851142	   67077	    2904	   99.07	  100.00	   99.07	  100.00	 1372.59	3654504.20	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2819151	   68748	    2926	   82.88	   91.25	   90.82	  109.59	 1259.19	2619452.01	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  202075	   29237	    1194	   99.08	  100.00	   99.08	  100.00	  174.43	129144.54	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 2273465	   24446	    1032	   99.90	  100.00	   99.90	  100.00	 2215.06	2201165.52	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  272266	   42275	    1728	   99.42	  100.00	   99.42	  100.00	  160.23	168166.92	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  593284	   75840	    3114	   97.30	  100.00	   97.30	  100.00	  207.11	400147.22	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  236258	   42814	    1749	   98.06	  100.00	   98.06	  100.00	  143.98	134089.16	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  303791	   35868	    1467	   97.61	  100.00	   97.61	  100.00	  223.24	211335.57	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 1204389	   11710	     486	  100.00	  100.00	  100.00	  100.00	 2484.66	1169709.74	1.0e-26
CARD|AAL02127.1 CTX-M-15 [Escherichia coli]	  578627	   21321	     876	  100.00	  100.00	  100.00	  100.00	  387.92	517694.36	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  516710	   76810	    3150	   98.76	  100.00	   98.76	  100.00	  171.01	326039.55	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	  329161	   12166	     498	  100.00	  100.00	  100.00	  100.00	  662.71	294394.90	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3764385	   67174	    2904	   84.23	   92.36	   91.20	  108.28	 1630.30	3567573.65	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  287285	   34043	    1392	   97.49	  100.00	   97.49	  100.00	  223.19	199582.67	1.0e-26
CARD|AFB82783.1 OXA-1 [Klebsiella pneumoniae]	  133491	   20367	     831	  100.00	  100.00	  100.00	  100.00	  161.09	83172.59	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	  358275	   75240	    3078	   93.99	  100.00	   93.99	  100.00	  136.98	184787.50	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 1504521	   19065	     795	  100.00	  100.00	  100.00	  100.00	 1897.27	1448277.69	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 1429022	   19953	     831	  100.00	  100.00	  100.00	  100.00	 1737.03	1370260.13	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	  270298	   35643	    1457	   98.83	   99.59	   99.24	  100.41	  192.36	179978.87	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	  130796	   17941	     732	  100.00	  100.00	  100.00	  100.00	  179.06	85628.39	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  546458	   62063	    2547	   97.45	  100.00	   97.45	  100.00	   66.54	385587.16	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  421619	   30015	    1230	   99.67	  100.00	   99.67	  100.00	  347.25	339551.40	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  323804	   13414	     549	   99.64	  100.00	   99.64	  100.00	  597.52	285695.33	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	  166117	   20136	     822	   98.18	  100.00	   98.18	  100.00	  213.68	114414.73	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	  509689	   75940	    3114	   98.65	  100.00	   98.65	  100.00	  170.95	321257.57	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	  125912	   16251	     663	   98.34	  100.00	   98.34	  100.00	  199.33	84589.62	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	  146553	   30219	    1233	   96.27	  100.00	   96.27	  100.00	  133.19	76558.92	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	  309461	   17891	     732	   94.67	  100.00	   94.67	  100.00	  502.44	259698.88	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	  372939	   50129	    2052	   97.08	  100.00	   97.08	  100.00	  199.53	246310.58	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	  116594	   19343	     789	   98.99	  100.00	   98.99	  100.00	  152.89	69574.03	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	  268937	   55280	    2259	   92.25	   93.14	   99.05	  107.37	  122.26	140797.02	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	  101040	   15889	     648	   99.07	  100.00	   99.07	  100.00	  160.65	62008.36	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	  127632	   15515	     633	   99.21	  100.00	   99.21	  100.00	  207.40	87813.10	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	  151723	   55382	    2259	   93.76	   95.09	   98.60	  105.17	   69.51	44814.88	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	  223623	   64365	    2628	   91.78	   93.99	   97.65	  106.40	   90.51	88068.81	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	  222027	   27759	    1134	   97.80	  100.00	   97.80	  100.00	  209.83	151089.47	1.0e-26
CARD|AFK58562.1 Enterococcus faecium liaR mutant conferring daptomycin resistance [Enterococcus faecium DO]	  363748	   15457	     633	  100.00	  100.00	  100.00	  100.00	  576.02	319895.53	1.0e-26
