#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  347547	   19654	    1486	   83.31	   95.42	   87.31	  104.80	  349.00	292790.80	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  719330	   20175	    1542	   88.59	   99.55	   88.99	  100.46	  703.32	661005.85	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   55033	    8120	     609	   88.34	  100.00	   88.34	  100.00	  131.00	34847.46	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  400345	   20192	    1529	   85.68	   96.60	   88.69	  103.52	  414.20	343644.97	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	     910	   12181	     912	   71.05	   71.05	  100.00	  140.74	    1.00	 9704.68	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   23230	   38793	    2904	   96.35	  100.10	   96.25	   99.90	    9.82	 3905.46	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3603741	   35053	    2926	   83.01	   93.40	   88.88	  107.06	 1655.32	3499930.01	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  121328	   20023	    1504	   81.65	   92.95	   87.84	  107.58	  131.98	72602.56	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	    1272	   13785	    1032	   84.98	   85.27	   99.66	  117.27	    1.25	10398.84	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   67252	   23004	    1725	   94.67	  100.00	   94.67	  100.00	   46.29	21692.40	1.0e-26
CARD|AAA24786.1 vanC [Enterococcus gallinarum]	   11148	   13781	    1032	   99.90	  100.00	   99.90	  100.00	   10.86	  278.11	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	 1439094	   19568	    1528	   84.23	   95.22	   88.45	  105.02	 1355.26	1381437.87	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	19795163	   16684	    2904	   96.35	   99.93	   96.42	  100.07	 7852.94	19745164.80	1.0e-26
