#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   11479	   16511	    2637	   75.77	   84.49	   89.68	  118.36	    6.09	  904.69	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  536804	    8999	    1486	   83.92	   96.37	   87.08	  103.77	  546.64	510398.19	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   42342	   19520	    3123	   96.51	  100.00	   96.51	  100.00	   15.56	 8418.84	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  296379	    9481	    1542	   97.73	  100.13	   97.60	   99.87	  232.18	269109.25	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  326395	    9384	    1529	   90.71	  100.13	   90.59	   99.87	  308.63	299291.49	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	    1764	    5709	     912	   80.70	   80.70	  100.00	  123.91	    1.93	 2083.31	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  664954	   17454	    2904	   98.93	   99.97	   98.97	  100.03	  245.18	614377.49	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1991971	   16091	    2926	   83.56	   93.57	   89.30	  106.87	  947.73	1944212.81	1.0e-26
CARD|NR_114659.1_1_1441 Mycobacterium chelonae 16S rRNA mutation conferring resistance to kanamycin A [Mycobacterium]	  154581	    8939	    1441	   84.59	   95.07	   88.98	  105.18	  169.67	129718.45	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   17475	    7469	    1194	   99.08	  100.00	   99.08	  100.00	   15.30	 4013.67	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	    8486	    3078	     492	   88.82	  100.00	   88.82	  100.00	   26.67	 2528.40	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   18295	   10792	    1725	   94.32	  100.00	   94.32	  100.00	   12.55	 1935.12	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   36046	   10799	    1728	   98.44	  100.00	   98.44	  100.00	   23.05	13606.18	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   57207	   19446	    3114	   98.52	  100.00	   98.52	  100.00	   19.34	18601.25	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   22896	   10939	    1749	   98.74	  100.00	   98.74	  100.00	   14.09	 4224.96	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   31974	    9169	    1467	   97.61	  100.00	   97.61	  100.00	   23.49	12639.55	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	     805	    3042	     486	   87.86	   88.07	   99.77	  113.55	    1.66	 1301.20	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   49954	   19680	    3150	   98.98	  100.00	   98.98	  100.00	   17.80	13161.43	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  836907	    9077	    1528	   85.14	   94.90	   89.72	  105.38	  753.25	810063.11	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	    5240	   12023	    1920	   71.67	   75.47	   94.96	  132.51	    3.08	 2665.22	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2912846	   14940	    2904	   95.25	   99.93	   95.31	  100.07	 1259.16	2868329.53	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   33692	    8699	    1392	   97.70	  100.00	   97.70	  100.00	   27.71	14734.37	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  206086	    9504	    1537	   87.05	   98.18	   88.67	  101.86	  209.90	179248.60	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   41250	   19240	    3078	   97.04	  100.00	   97.04	  100.00	   15.36	 8008.28	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   14602	    4973	     795	   99.87	  100.00	   99.87	  100.00	   18.46	 4736.19	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    4768	    5314	     849	   90.81	  100.12	   90.71	   99.88	    8.48	   29.61	5.3e-08
CARD|AHB39758.1 dfrA15 [Escherichia coli]	     393	    2967	     474	   73.84	   74.05	   99.72	  135.04	    0.84	 1972.27	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	    3417	    9123	    1457	   82.50	   84.49	   97.64	  118.36	    2.50	 2596.47	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   14210	    5010	     801	   98.50	  100.00	   98.50	  100.00	   18.52	 4402.62	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   15611	   10869	    1737	   93.96	   99.83	   94.12	  100.17	   10.53	  849.03	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   15764	    7695	    1230	   80.08	   81.06	   98.80	  123.37	   13.53	 2775.23	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	     545	    3437	     549	   72.31	   73.22	   98.76	  136.57	    1.04	 2100.39	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    3233	   10896	    1740	   89.48	   95.34	   93.85	  104.88	    2.45	 4156.49	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	   14247	    5142	     822	   97.32	  100.00	   97.32	  100.00	   19.13	 4275.27	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	   49586	   19455	    3114	   98.81	  100.00	   98.81	  100.00	   16.83	13149.10	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	   13522	    4767	     762	   95.01	  100.13	   94.89	   99.87	   20.63	 4190.93	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	   13529	    4147	     663	   98.04	  100.00	   98.04	  100.00	   21.61	 4978.95	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	   15677	    7714	    1233	   96.51	  100.00	   96.51	  100.00	   14.66	 2710.79	1.0e-26
CARD|CAE50926.1 AAC(6')-Iih [Enterococcus durans]	   14259	    3452	     552	   98.91	  100.00	   98.91	  100.00	   26.65	 6592.85	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	    1128	    4582	     732	   85.25	   88.66	   96.15	  112.79	    1.87	 2090.06	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	   35623	   12826	    2052	   96.39	  100.00	   96.39	  100.00	   19.59	10726.47	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	   10025	    4937	     789	   99.11	  100.00	   99.11	  100.00	   13.40	 1730.14	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	    6291	    9259	    1479	   99.12	   99.73	   99.39	  100.27	    4.49	  566.61	1.0e-26
CARD|YP_005226137.1 Klebsiella pneumoniae OmpK35 [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    7869	    4280	     684	   99.56	  100.15	   99.42	   99.85	   11.68	 1059.92	1.0e-26
