#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   25293	   53949	    2637	   78.04	   86.65	   90.07	  115.40	   13.00	10362.93	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  370521	   30190	    1486	   87.01	   98.99	   87.90	  101.02	  378.09	289047.84	1.0e-26
CARD|ANZ79241.1 tetB(60) [uncultured bacterium]	    7801	   35597	    1740	   89.14	   95.00	   93.83	  105.26	    5.45	17803.38	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1000035	   30955	    1542	   94.29	  100.00	   94.29	  100.00	  902.97	910886.58	1.0e-26
CARD|AAL79541.1 OXY-2-2 [Klebsiella oxytoca]	    6364	   17854	     873	   98.63	   98.74	   99.88	  101.28	    7.33	 5451.74	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  500256	   30988	    1529	   88.55	  100.33	   88.27	   99.67	  510.45	414521.37	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	    2264	   18653	     912	   87.61	   87.61	  100.00	  114.14	    2.49	12842.08	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  805437	   58545	    2904	   96.80	  100.10	   96.70	   99.90	  312.38	645669.30	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 4362631	   54981	    2926	   86.67	   96.38	   89.93	  103.76	 2022.51	4200423.19	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  142344	   30688	    1504	   86.64	   98.94	   87.57	  101.08	  144.96	72049.70	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	    2821	   21109	    1032	   90.79	   90.99	   99.79	  109.90	    2.75	13976.35	1.0e-26
