#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  423082	    9781	    1486	   84.52	   95.49	   88.51	  104.72	  415.63	394620.46	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  121685	   10242	    1529	   87.64	   97.12	   90.24	  102.96	  124.63	94138.31	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	   14932	    5154	     765	   95.03	   99.35	   95.66	  100.66	   21.27	 4759.38	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   41890	   19552	    2904	   96.69	  100.07	   96.63	   99.93	   18.54	 8120.48	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1849456	   17664	    2926	   82.33	   93.03	   88.50	  107.49	  890.30	1797130.57	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   70043	   10104	    1504	   79.12	   89.96	   87.95	  111.16	   74.60	44824.50	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	    7431	    3316	     492	   90.04	   99.19	   90.78	  100.82	   22.69	 1575.51	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    5874	   11633	    1725	   95.30	  100.00	   95.30	  100.00	    3.92	 1894.57	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  383427	   10081	    1528	   86.39	   96.66	   89.37	  103.45	  353.01	354214.59	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  238564	    8123	    1221	   99.51	  100.00	   99.51	  100.00	  199.28	215263.88	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  130516	   12857	    1920	   90.68	   92.14	   98.42	  108.54	   73.88	96556.48	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2488475	   16817	    2904	   94.87	   99.93	   94.93	  100.07	 1132.43	2438475.17	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    2047	    9388	    1392	   73.56	   74.50	   98.75	  134.23	    1.54	 4713.06	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  139633	   10285	    1537	   82.89	   92.71	   89.40	  107.86	  145.14	111599.14	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    3631	    3337	     495	   99.19	  100.00	   99.19	  100.00	    7.56	   12.40	4.3e-04
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	   94939	   10345	    1542	   88.91	   97.80	   90.92	  102.25	   91.13	67968.78	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  146473	    5316	     795	  100.00	  100.00	  100.00	  100.00	  184.97	131268.42	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    3910	    5724	     849	   77.50	   87.40	   88.68	  114.42	    6.92	  341.66	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   13391	    5599	     831	   90.49	   91.46	   98.95	  109.34	   16.67	 3196.38	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   92428	    5373	     801	   99.88	  100.00	   99.88	  100.00	  118.81	77489.04	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	    5448	   11714	    1737	   87.56	   90.85	   96.39	  110.08	    3.66	 2288.07	1.0e-26
CARD|AAS13767.1 Mrx [Aeromonas hydrophila]	    2538	    8355	    1239	   93.06	   93.14	   99.91	  107.37	    2.06	 3106.91	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    6648	    5136	     762	  100.00	  100.13	   99.87	   99.87	    8.84	  193.81	1.0e-26
CARD|AAB05628.1 vanXB [Enterococcus faecalis]	  300021	    4036	     609	   95.57	  100.00	   95.57	  100.00	  575.54	288126.27	1.0e-26
CARD|AAB05626.1 vanHB [Enterococcus faecalis]	  598258	    6331	     972	   95.16	  100.00	   95.16	  100.00	  723.40	579528.37	1.0e-26
CARD|AAB05624.1 vanYB [Enterococcus faecalis]	  448573	    5302	     807	   94.18	  100.00	   94.18	  100.00	  672.68	432911.98	1.0e-26
CARD|AAM09851.1 vanRD [Enterococcus faecium]	    7136	    4711	     699	   94.28	  100.00	   94.28	  100.00	   12.76	  496.03	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    1122	    4369	     648	   75.77	   75.93	   99.80	  131.71	    1.74	 1920.40	1.0e-26
CARD|WP_023063803.1 mphA [Enterobacteriaceae]	    3616	    6169	     915	   82.73	   82.73	  100.00	  120.87	    3.96	  666.35	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	   89633	   13250	    1974	   97.37	  100.00	   97.37	  100.00	   51.90	56708.53	1.0e-26
CARD|AAA23018.1 Campylobacter coli chloramphenicol acetyltransferase [Campylobacter coli]	    2370	    4207	     624	   96.96	  100.00	   96.96	  100.00	    4.15	  513.21	1.0e-26
