#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   34278	  125259	    2637	   76.37	   85.82	   89.00	  116.53	   18.37	51885.52	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 2481082	   59890	    1287	  100.00	  100.00	  100.00	  100.00	 1934.66	2307058.04	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 6943683	   40867	     912	  100.00	  100.00	  100.00	  100.00	 7641.14	6822036.81	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  425240	  137519	    2904	   97.04	   99.93	   97.11	  100.07	  161.94	147101.87	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 7797696	  130256	    2926	   83.77	   92.69	   90.38	  107.89	 3550.70	7415487.72	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 8268736	   45720	    1032	   99.90	  100.00	   99.90	  100.00	 8067.80	8132579.15	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   36259	   82051	    1728	   86.75	   96.24	   90.14	  103.91	   28.52	17724.18	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 2180263	   22665	     486	  100.00	  100.00	  100.00	  100.00	 4503.02	2113200.41	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	  632335	   23521	     498	  100.00	  100.00	  100.00	  100.00	 1274.95	565145.02	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	11081341	  125603	    2904	   91.18	  100.07	   91.12	   99.93	 4918.19	10710159.93	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  772529	   72777	    1542	   93.13	   99.61	   93.49	  100.39	  679.84	579260.07	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 6759508	   35679	     795	  100.00	  100.00	  100.00	  100.00	 8534.83	6653219.13	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 5820184	   37595	     831	  100.00	  100.00	  100.00	  100.00	 7027.00	5708361.40	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   14997	   58403	    1230	   72.44	   75.93	   95.40	  131.69	   13.98	25669.19	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  957829	   25861	     549	   99.64	  100.00	   99.64	  100.00	 1769.18	882962.74	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	  929318	   34493	     732	   94.67	  100.00	   94.67	  100.00	 1516.84	830776.44	1.0e-26
CARD|AHA80958.1 SHV-172 [Klebsiella pneumoniae]	   51216	   40864	     861	   90.82	   91.06	   99.74	  109.82	   59.73	 1163.64	1.0e-26
CARD|YP_005226137.1 Klebsiella pneumoniae OmpK35 [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   20897	   32469	     684	   99.85	  100.15	   99.71	   99.85	   30.99	 2509.58	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	    7606	   30051	     633	   87.84	  100.00	   87.84	  100.00	   17.22	13378.40	1.0e-26
