#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  287719	    9667	    1486	   88.29	   99.26	   88.95	  100.75	  275.28	259972.57	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   15356	   20658	    3123	   96.99	  100.00	   96.99	  100.00	    5.51	  780.70	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    9259	    4026	     609	   79.31	   90.97	   87.18	  109.93	   19.93	 2061.26	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  205164	    9996	    1529	   86.00	   95.42	   90.13	  104.80	  202.14	177032.62	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   31271	    8499	    1287	   99.07	  100.00	   99.07	  100.00	   25.22	13038.26	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	   37704	    6019	     912	   99.89	  100.00	   99.89	  100.00	   41.51	22959.65	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  201556	   18999	    2904	   98.52	   99.93	   98.59	  100.07	   76.68	151103.09	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2473181	   16584	    2926	   82.84	   92.17	   89.88	  108.49	 1128.17	2423868.78	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  104718	    9890	    1504	   85.84	   96.28	   89.16	  103.87	  105.88	78459.53	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    7936	    7895	    1194	   98.99	  100.00	   98.99	  100.00	    6.95	    0.10	7.5e-01
CARD|AAA65956.1 vanA [Enterococcus faecium]	   41367	    6810	    1032	   99.90	  100.00	   99.90	  100.00	   40.29	24785.89	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  123449	   11332	    1725	   95.54	  100.00	   95.54	  100.00	   83.53	93261.95	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   11085	   11427	    1728	   99.25	  100.00	   99.25	  100.00	    6.74	    5.21	2.3e-02
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   18317	   20595	    3114	   97.94	   99.58	   98.36	  100.42	    6.18	  133.40	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   11824	   11565	    1749	   98.51	   99.66	   98.85	  100.34	    7.02	    2.85	9.1e-02
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	    9421	    9701	    1467	   96.46	  100.00	   96.46	  100.00	    7.08	    4.11	4.3e-02
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   18268	    3211	     486	  100.00	  100.00	  100.00	  100.00	   37.79	10554.99	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   16647	   20835	    3150	   98.98	  100.00	   98.98	  100.00	    5.60	  468.10	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  772858	    9655	    1528	   85.99	   97.38	   88.31	  102.69	  706.84	744366.62	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	   13873	    8071	    1221	   97.05	  100.00	   97.05	  100.00	   12.38	 1533.66	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 6860785	   11553	    2904	   96.38	   99.93	   96.45	  100.07	 2785.32	6826201.75	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    7438	    9206	    1392	   97.70	  100.00	   97.70	  100.00	    5.89	  187.83	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  160857	   10074	    1537	   78.99	   88.87	   88.87	  112.52	  161.35	133007.57	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   14836	   20361	    3078	   95.81	   99.25	   96.53	  100.75	    5.43	  867.31	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  565407	    9867	    1542	   93.90	  100.00	   93.90	  100.00	  471.92	536481.15	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   34865	    5248	     795	   99.87	  100.00	   99.87	  100.00	   44.14	21866.96	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	     906	    5615	     849	   78.09	   87.16	   89.59	  114.73	    1.60	 3401.34	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   34526	    5486	     831	   99.16	   99.64	   99.52	  100.36	   42.19	21076.62	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	  102089	   11426	    1737	   84.97	   90.67	   93.71	  110.29	   68.56	72411.26	1.0e-26
