#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   17431	   32279	    1486	   77.66	   89.03	   87.23	  112.32	   18.41	 4435.37	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   70192	   67818	    3123	   97.66	  100.00	   97.66	  100.00	   24.26	   40.80	6.8e-10
CARD|CAE51638.1 APH(3')-Ia [Serratia marcescens]	   20178	   17720	     816	   99.26	  100.00	   99.26	  100.00	   25.28	  159.40	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	   84704	   33457	    1542	   76.52	   76.52	  100.00	  130.68	   55.17	22226.06	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  169855	   33124	    1529	   81.29	   93.26	   87.17	  107.22	  184.32	92103.70	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  185339	   27871	    1287	  100.00	  100.00	  100.00	  100.00	  145.12	116297.95	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  272848	   19716	     912	  100.00	  100.00	  100.00	  100.00	  299.77	219012.22	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  635457	   62425	    2904	   99.38	  100.03	   99.35	   99.97	  224.46	470515.76	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 5941711	   56920	    2926	   89.10	   98.84	   90.15	  101.18	 2682.57	5773109.27	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   70263	   32640	    1504	   80.12	   91.82	   87.26	  108.91	   66.39	13755.23	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   36592	   25925	    1194	  100.00	  100.00	  100.00	  100.00	   30.77	 1820.05	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  304817	   22299	    1032	   99.90	  100.00	   99.90	  100.00	  297.04	243998.70	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   51187	   37517	    1728	  100.00	  100.00	  100.00	  100.00	   29.78	 2106.44	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  118546	   67565	    3114	   99.97	  100.00	   99.97	  100.00	   38.25	13964.95	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   49374	   37975	    1749	  100.00	  100.00	  100.00	  100.00	   28.34	 1487.53	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   56392	   31844	    1467	  100.00	  100.00	  100.00	  100.00	   38.61	 6828.96	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   98848	   10537	     486	  100.00	  100.00	  100.00	  100.00	  203.85	71295.08	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   85237	   68387	    3150	  100.00	  100.00	  100.00	  100.00	   27.13	 1848.00	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  510523	   32902	    1528	   77.29	   88.29	   87.55	  113.27	  495.71	419783.58	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	  627529	   10696	     498	  100.00	  100.00	  100.00	  100.00	 1263.03	596155.58	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 6994245	   55315	    2904	   88.15	   97.31	   90.59	  102.76	 3186.53	6830035.14	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   64495	   30211	    1392	  100.00	  100.00	  100.00	  100.00	   46.50	12410.51	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  142778	   33314	    1537	   70.98	   81.26	   87.35	  123.06	  148.97	68045.88	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   80977	   66827	    3078	   98.41	  100.00	   98.41	  100.00	   27.67	 1354.49	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  714604	   33083	    1542	   95.91	   99.68	   96.23	  100.33	  582.07	621209.76	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  244722	   17195	     795	   99.87	  100.00	   99.87	  100.00	  309.87	197651.60	1.0e-26
CARD|AAM61952.1 TEM-104 [Klebsiella pneumoniae]	  121079	   18664	     861	  100.00	  100.00	  100.00	  100.00	  141.02	75057.40	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  221482	   17981	     831	  100.00	  100.00	  100.00	  100.00	  267.18	172938.06	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	 2418948	   30302	    1457	   98.63	   99.59	   99.04	  100.41	 1722.28	2329539.02	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	 1127696	   15583	     732	   98.77	  100.00	   98.77	  100.00	 1603.29	1081794.75	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   97661	   55271	    2547	   99.96	  100.00	   99.96	  100.00	   13.13	11749.53	1.0e-26
CARD|WP_001089072.1 tet(A) [Proteobacteria]	   30356	   26188	    1206	   99.92	  100.00	   99.92	  100.00	   25.32	  307.14	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	   13008	   26718	    1230	   88.37	   88.54	   99.82	  112.95	   10.61	 4731.65	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  100539	   11903	     549	   99.64	  100.00	   99.64	  100.00	  187.70	69868.30	1.0e-26
CARD|AAS13767.1 Mrx [Aeromonas hydrophila]	  655538	   26607	    1239	   99.35	  100.65	   98.72	   99.36	  537.08	579866.91	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	   30889	   17847	     822	  100.00	  100.00	  100.00	  100.00	   37.77	 3490.02	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	   81633	   67609	    3114	   99.33	  100.00	   99.33	  100.00	   26.90	 1317.71	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    3183	   16552	     762	  100.00	  100.13	   99.87	   99.87	    4.22	 9056.66	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	   26235	   14395	     663	   99.85	  100.00	   99.85	  100.00	   39.87	 3450.12	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	   32182	   26774	    1233	   98.38	  100.00	   98.38	  100.00	   27.28	  496.01	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	  102015	   15872	     732	   94.67	  100.00	   94.67	  100.00	  167.39	62945.87	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	   69884	   44543	    2052	   99.95	  100.00	   99.95	  100.00	   34.16	 5612.01	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	   24355	   17132	     789	  100.00	  100.00	  100.00	  100.00	   30.99	 1257.39	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	   18815	   14071	     648	   99.85	  100.00	   99.85	  100.00	   29.27	  684.24	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	   22483	   13744	     633	   99.68	  100.00	   99.68	  100.00	   35.86	 2107.75	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	   73965	   49036	    2259	   99.87	  100.00	   99.87	  100.00	   33.01	 5052.11	1.0e-26
CARD|WP_023063803.1 mphA [Enterobacteriaceae]	  636300	   19653	     915	   99.45	   99.89	   99.56	  100.11	  702.93	579693.76	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	   74612	   57054	    2628	   99.92	  100.00	   99.92	  100.00	   28.63	 2341.35	1.0e-26
CARD|CAA63262.1 CTX-M-1 [Escherichia coli]	  515560	   18856	     876	  100.00	  100.00	  100.00	  100.00	  589.29	461651.52	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	   46539	   24617	    1134	  100.00	  100.00	  100.00	  100.00	   41.22	 6753.55	1.0e-26
CARD|AFK58562.1 Enterococcus faecium liaR mutant conferring daptomycin resistance [Enterococcus faecium DO]	  114189	   13722	     633	  100.00	  100.00	  100.00	  100.00	  182.13	78910.57	1.0e-26
CARD|AEA93051.1 Enterococcus faecalis cls conferring resistance to daptomycin [Enterococcus faecalis OG1RF]	 1976990	   30319	    1446	   99.38	  100.00	   99.38	  100.00	 1395.74	1887862.15	1.0e-26
CARD|AGK82336.1 TEM-206 [Escherichia coli]	   25971	   18695	     861	   76.19	   76.19	  100.00	  131.25	   30.23	 1184.96	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	   20836	   15699	     723	  100.00	  100.00	  100.00	  100.00	   28.98	  722.03	1.0e-26
CARD|ALL09868.1 Enterococcus faecium cls conferring resistance to daptomycin [Enterococcus faecium]	  247525	   31412	    1452	   99.93	  100.00	   99.93	  100.00	  177.63	167438.20	1.0e-26
CARD|BAA15934.1 baeS [Escherichia coli str. K-12 substr. W3110]	   48477	   30480	    1404	  100.00	  100.00	  100.00	  100.00	   34.73	 4101.74	1.0e-26
CARD|CAA23899.1 catI [Escherichia coli]	   14064	   14333	     660	   96.67	   96.67	  100.00	  103.45	   21.53	    2.55	1.1e-01
