#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   15732	   17166	    2637	   83.28	   92.98	   89.56	  107.54	    8.48	   62.54	1.0e-14
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  694338	    9281	    1486	   84.32	   95.56	   88.24	  104.65	  688.81	666984.03	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   18236	   20330	    3123	   96.51	   99.20	   97.29	  100.81	    6.93	  113.80	1.0e-25
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    1118	    3964	     609	   85.39	   98.36	   86.81	  101.67	    2.83	 1594.46	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  181697	    9851	    1529	   83.39	   94.51	   88.24	  105.81	  189.42	154168.90	1.0e-26
CARD|BAF95726.1 CMY-39 [Citrobacter freundii]	   11024	    7458	    1146	   96.68	   97.12	   99.55	  102.96	    9.73	  688.02	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  556859	   18301	    2904	   97.00	  100.07	   96.94	   99.93	  216.74	504284.26	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3250101	   15405	    2926	   81.58	   92.52	   88.18	  108.09	 1533.22	3204174.48	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  152502	    9707	    1504	   79.19	   91.36	   86.68	  109.46	  167.41	125703.72	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   10553	    7770	    1194	   97.15	  100.00	   97.15	  100.00	   10.45	  422.44	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   11774	   11228	    1725	   96.64	  100.00	   96.64	  100.00	    7.78	   12.95	3.2e-04
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   25183	   11238	    1728	   93.92	  100.00	   93.92	  100.00	   17.16	 5338.63	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   20646	   20269	    3114	   98.39	  100.00	   98.39	  100.00	    7.19	    3.47	6.3e-02
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   14438	   11382	    1749	   97.48	  100.00	   97.48	  100.00	    9.64	  361.54	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   10490	    9548	    1467	   98.09	  100.00	   98.09	  100.00	    7.68	   44.23	5.4e-10
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	   38025	   12498	    1923	   99.32	  100.00	   99.32	  100.00	   20.55	12897.09	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   38891	   20481	    3150	   93.43	  100.03	   93.40	   99.97	   15.57	 5707.92	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  291017	    9780	    1528	   83.70	   93.91	   89.13	  106.48	  280.07	262946.53	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  252865	    7832	    1221	   99.92	  100.00	   99.92	  100.00	  208.98	230308.12	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	   34216	   12481	    1920	   81.56	   83.07	   98.18	  120.38	   19.38	10115.65	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3787995	   14688	    2904	   94.01	   99.97	   94.04	  100.03	 1767.22	3744157.01	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   16588	    9056	    1392	   94.61	  100.07	   94.54	   99.93	   15.06	 2211.67	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  773802	    9552	    1537	   80.74	   92.78	   87.03	  107.78	  747.44	745609.16	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   21401	   20033	    3078	   97.92	   99.81	   98.11	  100.20	    8.16	   45.11	5.3e-10
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	   50168	    3213	     495	   98.99	  100.00	   98.99	  100.00	  105.81	41302.19	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  291601	    9870	    1542	   96.11	  100.00	   96.11	  100.00	  241.62	263283.01	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   95301	    5147	     795	  100.00	  100.00	  100.00	  100.00	  120.29	80914.16	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   58663	    5392	     831	  100.00	  100.00	  100.00	  100.00	   71.59	44302.13	1.0e-26
