#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   38397	   13349	    1529	   73.32	   85.35	   85.90	  117.16	   41.39	12123.81	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   50890	   11229	    1287	  100.00	  100.00	  100.00	  100.00	   39.58	25321.33	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	   87069	    7943	     912	  100.00	  100.00	  100.00	  100.00	   95.62	65894.47	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  332561	   25039	    2904	   95.87	  100.00	   95.87	  100.00	  142.50	264456.09	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  778256	   24727	    2926	   83.32	   93.68	   88.95	  106.75	  383.08	707120.57	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	   87919	    8989	    1032	   99.90	  100.00	   99.90	  100.00	   85.56	64287.19	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   13059	   15105	    1728	   91.96	   99.48	   92.44	  100.52	    9.72	  148.66	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   48183	    4239	     486	  100.00	  100.00	  100.00	  100.00	   99.25	36835.36	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	    8520	   27556	    3150	   80.48	   86.79	   92.72	  115.22	    3.60	10044.66	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  202526	   16644	    1920	   96.88	  100.00	   96.88	  100.00	  119.85	157648.03	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   21759	    4349	     498	  100.00	  100.00	  100.00	  100.00	   43.81	11608.89	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1324494	   23930	    2904	   92.67	   99.97	   92.70	  100.03	  617.60	1254402.30	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    4540	   12171	    1392	   76.58	   83.76	   91.42	  119.38	    4.56	 3484.70	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  287706	   13315	    1542	   91.57	   99.81	   91.75	  100.19	  268.15	250115.98	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   71297	    6929	     795	  100.00	  100.00	  100.00	  100.00	   89.79	52964.70	1.0e-26
CARD|AAM61952.1 TEM-104 [Klebsiella pneumoniae]	   21023	    7521	     861	   99.65	   99.65	  100.00	  100.35	   24.45	 6386.52	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   70839	    7243	     831	  100.00	  100.00	  100.00	  100.00	   85.52	51797.16	1.0e-26
CARD|AAF72530.1 CTX-M-14 [Escherichia coli]	  511455	    7486	     876	  100.00	  100.00	  100.00	  100.00	  584.96	489426.09	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	   20973	    4795	     549	   99.64	  100.00	   99.64	  100.00	   38.64	10156.76	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	    5942	   27243	    3114	   80.80	   83.75	   96.47	  119.40	    2.19	13673.57	1.0e-26
CARD|CAA37806.1 catII [Haemophilus influenzae]	    8700	    5610	     642	   85.67	   96.11	   89.14	  104.05	   18.84	  666.89	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	    1015	    5796	     663	   76.62	   77.83	   98.45	  128.49	    1.65	 3356.27	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	   17881	    6394	     732	   94.67	  100.00	   94.67	  100.00	   28.95	 5434.61	1.0e-26
